respondent_id,task_id,alternative_id,chosen,library_size,original_content,ad_experience,simultaneous_streams,video_quality,price
S013,2,B,0,Small,Extensive,With_Ads,4,4K,9.99
S013,2,C,0,Small,Moderate,With_Ads,4,HD,9.99
S013,2,None,0,,,,,,
S013,2,DisneyPlus,1,Medium,Extensive,Ad_Free,4,4K,10.99
S013,3,A,1,Large,None,With_Ads,2,4K,9.99
S013,3,B,0,Large,Extensive,Ad_Free,2,HD,9.99
S013,3,C,0,Medium,Moderate,With_Ads,2,HD,5.99
S013,3,None,0,,,,,,
S013,4,A,1,Large,Moderate,Ad_Free,2,HD,5.99
S013,4,B,0,Small,Extensive,With_Ads,2,HD,14.99
S013,4,C,0,Large,Moderate,With_Ads,2,HD,9.99
S013,4,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S013,5,A,0,Small,Moderate,Ad_Free,4,4K,14.99
S013,5,B,1,Small,None,Ad_Free,4,4K,14.99
S013,5,C,0,Large,Extensive,With_Ads,2,4K,19.99
S013,5,None,0,,,,,,
S013,6,A,0,Medium,Extensive,With_Ads,2,4K,9.99
S013,6,B,1,Small,None,Ad_Free,1,4K,14.99
S013,6,C,0,Small,Moderate,With_Ads,4,HD,5.99
S013,6,None,0,,,,,,
S013,7,A,1,Small,Extensive,With_Ads,2,HD,5.99
S013,7,B,0,Large,Moderate,With_Ads,4,HD,19.99
S013,7,C,0,Large,Extensive,Ad_Free,2,4K,19.99
S013,7,None,0,,,,,,
S013,8,A,0,Small,None,With_Ads,2,4K,19.99
S013,8,B,0,Small,Extensive,Ad_Free,2,HD,19.99
S013,8,C,0,Large,Moderate,With_Ads,4,4K,14.99
S013,8,Netflix,1,Large,Extensive,Ad_Free,4,4K,15.99
S013,9,A,0,Small,Moderate,With_Ads,2,4K,14.99
S013,9,B,1,Large,None,Ad_Free,2,HD,5.99
S013,9,C,0,Small,None,With_Ads,4,4K,5.99
S013,9,None,0,,,,,,
S013,9,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S013,10,A,0,Medium,Moderate,Ad_Free,1,4K,5.99
S013,10,B,0,Small,None,Ad_Free,4,4K,5.99
S013,10,C,1,Small,Moderate,Ad_Free,2,4K,5.99
S013,10,None,0,,,,,,
S014,1,A,0,Large,Extensive,With_Ads,1,HD,14.99
S014,1,B,0,Small,Moderate,With_Ads,2,HD,14.99
S014,1,C,1,Small,Moderate,Ad_Free,2,HD,14.99
S014,2,A,0,Large,None,With_Ads,2,HD,9.99
S014,2,B,1,Large,Extensive,With_Ads,1,4K,14.99
S014,2,C,0,Small,Moderate,With_Ads,2,HD,5.99
S014,2,None,0,,,,,,
S014,3,A,0,Small,Extensive,With_Ads,1,HD,9.99
S014,3,B,0,Medium,Extensive,With_Ads,2,4K,19.99
S014,3,C,0,Small,Moderate,With_Ads,4,4K,19.99
S014,3,None,1,,,,,,
S014,4,A,0,Large,Extensive,Ad_Free,2,HD,9.99
S014,4,B,0,Small,Extensive,With_Ads,2,4K,14.99
S014,4,C,1,Large,None,With_Ads,4,4K,5.99
S014,4,None,0,,,,,,
S014,5,A,0,Medium,Extensive,With_Ads,2,HD,14.99
S014,5,B,0,Large,Moderate,With_Ads,4,HD,14.99
S014,5,C,1,Small,Extensive,Ad_Free,4,HD,9.99
S014,5,None,0,,,,,,
S014,6,A,0,Small,Extensive,With_Ads,4,4K,9.99
S014,6,B,1,Large,Extensive,Ad_Free,4,HD,14.99
S014,6,C,0,Small,Moderate,With_Ads,1,HD,14.99
S014,6,None,0,,,,,,
S014,7,A,1,Large,Extensive,With_Ads,4,HD,14.99
S014,7,B,0,Small,Moderate,Ad_Free,1,HD,5.99
S014,7,C,0,Small,Extensive,With_Ads,1,4K,14.99
S014,7,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S014,8,A,1,Large,Moderate,Ad_Free,4,4K,19.99
S014,8,B,0,Medium,Extensive,Ad_Free,4,HD,9.99
S014,8,C,0,Medium,None,With_Ads,1,4K,19.99
S014,9,A,0,Large,None,Ad_Free,2,4K,5.99
S014,9,B,1,Medium,None,With_Ads,4,HD,5.99
S014,9,C,0,Small,None,With_Ads,1,4K,9.99
S014,9,None,0,,,,,,
S014,10,A,0,Large,None,With_Ads,2,HD,14.99
S014,10,B,0,Large,None,With_Ads,1,4K,19.99
S014,10,C,1,Small,Moderate,Ad_Free,1,HD,9.99
S014,10,None,0,,,,,,
S014,10,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S015,1,A,0,Large,Moderate,Ad_Free,2,4K,5.99
S015,1,B,1,Large,Extensive,Ad_Free,2,HD,5.99
S015,1,C,0,Small,Moderate,Ad_Free,1,4K,5.99
S015,1,None,0,,,,,,
S015,2,A,0,Large,None,Ad_Free,1,HD,19.99
S015,2,B,1,Small,Moderate,Ad_Free,1,4K,14.99
S015,2,C,0,Small,Moderate,Ad_Free,2,HD,19.99
S015,2,None,0,,,,,,
S015,3,A,0,Large,Extensive,With_Ads,4,HD,19.99
S015,3,B,0,Medium,Extensive,With_Ads,4,4K,9.99
S015,3,C,1,Small,Extensive,With_Ads,4,HD,9.99
S015,4,A,1,Large,Extensive,With_Ads,2,4K,5.99
S015,4,B,0,Medium,Extensive,With_Ads,2,HD,9.99
S015,4,C,0,Medium,Moderate,With_Ads,1,4K,9.99
S015,4,None,0,,,,,,
S015,4,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S015,5,A,1,Large,Extensive,With_Ads,4,HD,9.99
S015,5,B,0,Medium,None,Ad_Free,4,4K,5.99
S015,5,C,0,Medium,None,Ad_Free,4,HD,19.99
S015,5,None,0,,,,,,
S015,5,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S015,6,A,0,Large,Moderate,Ad_Free,1,4K,19.99
S015,6,B,1,Medium,Extensive,Ad_Free,4,4K,9.99
S015,6,C,0,Small,None,With_Ads,2,4K,5.99
S015,6,None,0,,,,,,
S015,7,A,1,Large,Moderate,Ad_Free,2,HD,9.99
S015,7,B,0,Medium,Extensive,Ad_Free,2,HD,9.99
S015,7,C,0,Small,Extensive,With_Ads,4,4K,5.99
S015,7,None,0,,,,,,
S015,7,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S015,8,A,1,Small,Extensive,Ad_Free,1,HD,5.99
S015,8,B,0,Large,Moderate,Ad_Free,2,4K,5.99
S015,8,C,0,Large,None,Ad_Free,1,4K,14.99
S015,8,None,0,,,,,,
S015,8,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S015,9,A,0,Large,None,Ad_Free,1,4K,9.99
S015,9,B,0,Medium,None,With_Ads,1,4K,9.99
S015,9,C,1,Medium,Extensive,Ad_Free,4,4K,5.99
S015,9,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S015,10,A,0,Small,Extensive,With_Ads,1,HD,19.99
S015,10,B,1,Small,Extensive,With_Ads,2,4K,19.99
S015,10,C,0,Large,Extensive,Ad_Free,1,HD,5.99
S016,1,A,0,Medium,Extensive,Ad_Free,4,4K,5.99
S016,1,B,0,Small,None,With_Ads,4,HD,9.99
S016,1,C,1,Large,Moderate,Ad_Free,4,4K,5.99
S016,1,None,0,,,,,,
S016,2,A,0,Small,None,With_Ads,2,HD,14.99
S016,2,B,0,Small,Extensive,With_Ads,2,HD,9.99
S016,2,C,1,Large,Moderate,Ad_Free,1,4K,19.99
S016,2,None,0,,,,,,
S016,3,A,0,Large,None,With_Ads,1,4K,19.99
S016,3,B,0,Small,None,With_Ads,1,4K,9.99
S016,3,C,1,Large,Moderate,Ad_Free,2,HD,9.99
S016,3,None,0,,,,,,
S016,3,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S016,4,A,1,Medium,Moderate,With_Ads,1,HD,14.99
S016,4,B,0,Medium,None,With_Ads,1,4K,5.99
S016,4,C,0,Small,None,With_Ads,2,4K,14.99
S016,5,A,0,Medium,None,With_Ads,4,4K,9.99
S016,5,B,0,Large,Extensive,With_Ads,4,HD,14.99
S016,5,C,1,Medium,Extensive,Ad_Free,1,HD,19.99
S016,5,None,0,,,,,,
S016,6,A,0,Large,Extensive,Ad_Free,4,4K,19.99
S016,6,B,0,Medium,Moderate,Ad_Free,2,HD,9.99
S016,6,C,1,Large,Moderate,Ad_Free,4,HD,9.99
S016,6,None,0,,,,,,
S016,7,A,0,Small,Extensive,With_Ads,4,4K,9.99
S016,7,B,1,Small,Moderate,Ad_Free,1,HD,14.99
S016,7,C,0,Medium,None,Ad_Free,2,4K,19.99
S016,8,A,1,Small,Extensive,Ad_Free,4,HD,14.99
S016,8,B,0,Small,Extensive,With_Ads,2,4K,14.99
S016,8,C,0,Large,Extensive,With_Ads,1,HD,14.99
S016,9,A,0,Large,Moderate,With_Ads,4,HD,14.99
S016,9,B,1,Small,Extensive,Ad_Free,4,HD,5.99
S016,9,C,0,Medium,Moderate,Ad_Free,4,HD,9.99
S016,9,None,0,,,,,,
S016,10,A,1,Large,Extensive,Ad_Free,2,HD,19.99
S016,10,B,0,Small,Extensive,Ad_Free,2,4K,5.99
S016,10,C,0,Small,None,Ad_Free,4,HD,14.99
S016,10,None,0,,,,,,
S017,1,A,1,Large,Extensive,With_Ads,4,HD,5.99
S017,1,B,0,Small,Extensive,With_Ads,2,HD,5.99
S017,1,C,0,Medium,None,Ad_Free,2,HD,5.99
S017,1,None,0,,,,,,
S017,2,A,1,Small,Extensive,Ad_Free,2,4K,5.99
S017,2,B,0,Medium,None,With_Ads,4,4K,19.99
S017,2,C,0,Medium,Moderate,With_Ads,4,4K,14.99
S017,2,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S017,3,A,0,Small,Moderate,Ad_Free,2,HD,14.99
S017,3,B,1,Large,Extensive,Ad_Free,2,HD,5.99
S017,3,C,0,Small,None,Ad_Free,2,HD,9.99
S017,3,None,0,,,,,,
S017,4,A,0,Small,Extensive,Ad_Free,4,4K,9.99
S017,4,B,0,Small,Moderate,With_Ads,1,4K,19.99
S017,4,C,1,Large,Moderate,Ad_Free,4,4K,5.99
S017,4,None,0,,,,,,
S017,5,A,0,Small,Moderate,With_Ads,4,HD,19.99
S017,5,B,0,Medium,Extensive,With_Ads,2,4K,9.99
S017,5,C,1,Medium,Moderate,With_Ads,2,HD,5.99
S017,6,A,1,Small,None,Ad_Free,2,HD,9.99
S017,6,B,0,Small,None,Ad_Free,2,4K,14.99
S017,6,C,0,Small,Extensive,With_Ads,1,4K,14.99
S017,6,None,0,,,,,,
S017,7,A,0,Medium,None,With_Ads,1,4K,9.99
S017,7,B,0,Medium,Moderate,With_Ads,4,HD,14.99
S017,7,C,1,Medium,Extensive,Ad_Free,2,HD,14.99
S017,7,None,0,,,,,,
S017,7,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S017,8,A,0,Large,Extensive,With_Ads,1,HD,5.99
S017,8,B,1,Medium,Moderate,With_Ads,4,HD,5.99
S017,8,C,0,Large,None,With_Ads,1,4K,5.99
S017,8,None,0,,,,,,
S017,8,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S017,9,A,0,Large,Extensive,With_Ads,1,HD,14.99
S017,9,B,0,Small,None,With_Ads,4,4K,14.99
S017,9,C,1,Small,Extensive,Ad_Free,2,HD,14.99
S017,10,A,0,Large,None,Ad_Free,2,HD,5.99
S017,10,B,0,Medium,None,Ad_Free,4,4K,14.99
S017,10,C,1,Large,None,Ad_Free,4,HD,14.99
S018,1,A,0,Small,None,With_Ads,2,4K,9.99
S018,1,B,1,Medium,Extensive,With_Ads,4,HD,14.99
S018,1,C,0,Large,None,With_Ads,2,HD,19.99
S018,1,None,0,,,,,,
S018,2,A,1,Large,Extensive,With_Ads,4,4K,9.99
S018,2,B,0,Medium,Moderate,Ad_Free,1,4K,9.99
S018,2,C,0,Medium,Extensive,Ad_Free,2,4K,19.99
S018,2,None,0,,,,,,
S018,3,A,0,Medium,Extensive,Ad_Free,2,HD,5.99
S018,3,B,1,Medium,Moderate,Ad_Free,1,HD,19.99
S018,3,C,0,Small,Moderate,With_Ads,2,4K,19.99
S018,3,None,0,,,,,,
S018,4,A,0,Medium,Moderate,Ad_Free,1,4K,19.99
S018,4,B,0,Large,None,Ad_Free,4,4K,19.99
S018,4,C,1,Small,Extensive,With_Ads,1,HD,5.99
S018,5,A,0,Medium,None,Ad_Free,2,4K,9.99
S018,5,B,1,Large,Moderate,With_Ads,1,4K,5.99
S018,5,C,0,Large,Extensive,With_Ads,1,4K,19.99
S018,5,None,0,,,,,,
S018,6,A,0,Medium,None,Ad_Free,4,HD,19.99
S018,6,B,1,Medium,None,With_Ads,4,4K,5.99
S018,6,C,0,Small,None,Ad_Free,1,HD,14.99
S018,6,None,0,,,,,,
S018,7,A,0,Large,Extensive,Ad_Free,2,HD,19.99
S018,7,B,1,Large,Extensive,Ad_Free,1,HD,19.99
S018,7,C,0,Small,Moderate,Ad_Free,4,4K,14.99
S018,7,None,0,,,,,,
S018,8,A,1,Large,Extensive,Ad_Free,4,4K,19.99
S018,8,B,0,Large,Extensive,With_Ads,1,4K,9.99
S018,8,C,0,Large,None,Ad_Free,4,4K,9.99
S018,8,None,0,,,,,,
S018,8,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S018,9,A,0,Small,None,Ad_Free,1,HD,9.99
S018,9,B,0,Large,None,Ad_Free,4,HD,19.99
S018,9,C,1,Medium,None,Ad_Free,2,4K,5.99
S018,9,None,0,,,,,,
S018,10,A,1,Small,Moderate,Ad_Free,2,4K,5.99
S018,10,B,0,Small,None,Ad_Free,1,HD,5.99
S018,10,C,0,Small,Moderate,With_Ads,1,HD,9.99
S018,10,None,0,,,,,,
S019,1,A,0,Large,Moderate,With_Ads,4,HD,19.99
S019,1,B,1,Large,None,Ad_Free,4,HD,5.99
S019,1,C,0,Medium,None,With_Ads,1,HD,19.99
S019,1,None,0,,,,,,
S019,2,A,1,Small,None,Ad_Free,1,4K,19.99
S019,2,B,0,Large,Extensive,Ad_Free,2,HD,19.99
S019,2,C,0,Small,Moderate,Ad_Free,2,HD,5.99
S019,3,A,0,Small,Extensive,With_Ads,1,4K,9.99
S019,3,B,1,Small,Extensive,Ad_Free,1,4K,9.99
S019,3,C,0,Small,Moderate,Ad_Free,1,HD,9.99
S019,3,None,0,,,,,,
S019,4,A,0,Medium,None,Ad_Free,4,4K,5.99
S019,4,B,1,Small,Extensive,Ad_Free,4,4K,5.99
S019,4,C,0,Large,None,Ad_Free,4,HD,5.99
S019,4,None,0,,,,,,
S019,5,A,0,Small,None,Ad_Free,1,HD,5.99
S019,5,B,0,Large,Extensive,Ad_Free,2,HD,9.99
S019,5,C,1,Large,Extensive,Ad_Free,4,4K,5.99
S019,5,None,0,,,,,,
S019,5,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S019,6,A,0,Large,Extensive,Ad_Free,2,HD,19.99
S019,6,B,1,Medium,Moderate,With_Ads,1,HD,9.99
S019,6,C,0,Small,Extensive,With_Ads,2,HD,14.99
S019,7,A,0,Small,None,Ad_Free,1,HD,5.99
S019,7,B,0,Small,Moderate,Ad_Free,2,4K,19.99
S019,7,C,1,Medium,Moderate,Ad_Free,1,4K,5.99
S019,7,None,0,,,,,,
S019,7,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S019,8,A,0,Small,None,Ad_Free,2,4K,19.99
S019,8,B,0,Small,Moderate,With_Ads,4,4K,14.99
S019,8,C,1,Small,Extensive,With_Ads,2,HD,5.99
S019,8,None,0,,,,,,
S019,9,A,0,Small,Extensive,Ad_Free,4,4K,5.99
S019,9,B,1,Large,Extensive,Ad_Free,2,HD,5.99
S019,9,C,0,Medium,Moderate,Ad_Free,4,HD,14.99
S019,9,None,0,,,,,,
S019,9,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S019,10,A,0,Small,Moderate,Ad_Free,2,4K,5.99
S019,10,B,1,Medium,Extensive,Ad_Free,4,4K,14.99
S019,10,C,0,Medium,Moderate,With_Ads,1,HD,19.99
S019,10,None,0,,,,,,
S020,1,A,1,Medium,Extensive,Ad_Free,2,HD,14.99
S020,1,B,0,Small,Moderate,With_Ads,2,4K,5.99
S020,1,C,0,Medium,None,Ad_Free,4,HD,19.99
S020,1,None,0,,,,,,
S020,2,A,1,Medium,Moderate,Ad_Free,4,HD,19.99
S020,2,B,0,Large,Extensive,With_Ads,1,HD,9.99
S020,2,C,0,Medium,None,Ad_Free,2,HD,9.99
S020,2,None,0,,,,,,
S020,3,A,0,Small,None,With_Ads,1,HD,5.99
S020,3,B,1,Large,Moderate,Ad_Free,4,4K,5.99
S020,3,C,0,Medium,None,With_Ads,4,4K,9.99
S020,3,None,0,,,,,,
S020,4,A,0,Small,None,With_Ads,2,4K,9.99
S020,4,B,0,Medium,Extensive,With_Ads,4,HD,5.99
S020,4,C,0,Small,Moderate,With_Ads,1,4K,14.99
S020,4,None,0,,,,,,
S020,4,DisneyPlus,1,Medium,Extensive,Ad_Free,4,4K,10.99
S020,5,A,0,Medium,Extensive,Ad_Free,4,4K,19.99
S020,5,B,0,Small,Extensive,Ad_Free,1,4K,5.99
S020,5,C,0,Small,Moderate,Ad_Free,2,HD,14.99
S020,5,None,0,,,,,,
S020,5,DisneyPlus,1,Medium,Extensive,Ad_Free,4,4K,10.99
S020,6,A,0,Small,None,Ad_Free,4,HD,19.99
S020,6,B,0,Medium,Moderate,With_Ads,2,4K,5.99
S020,6,C,1,Large,Extensive,Ad_Free,1,4K,19.99
S020,6,None,0,,,,,,
S020,6,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S020,7,A,0,Medium,Extensive,Ad_Free,2,HD,14.99
S020,7,B,0,Medium,Moderate,Ad_Free,2,HD,9.99
S020,7,C,1,Medium,Extensive,Ad_Free,2,HD,14.99
S020,7,None,0,,,,,,
S020,8,A,0,Small,Extensive,With_Ads,2,HD,19.99
S020,8,B,1,Small,Moderate,With_Ads,4,4K,9.99
S020,8,C,0,Small,Extensive,With_Ads,1,HD,9.99
S020,8,None,0,,,,,,
S020,9,A,0,Large,None,With_Ads,2,HD,5.99
S020,9,B,0,Medium,Extensive,With_Ads,1,HD,5.99
S020,9,C,1,Medium,Extensive,Ad_Free,4,4K,14.99
S020,9,None,0,,,,,,
S020,10,A,0,Medium,None,Ad_Free,4,4K,5.99
S020,10,B,1,Large,Moderate,Ad_Free,2,HD,14.99
S020,10,C,0,Medium,Moderate,With_Ads,4,HD,5.99
S020,10,None,0,,,,,,
S021,1,A,1,Medium,Extensive,With_Ads,4,4K,14.99
S021,1,B,0,Medium,Moderate,With_Ads,1,4K,14.99
S021,1,C,0,Small,Moderate,Ad_Free,4,HD,19.99
S021,2,A,0,Medium,Extensive,Ad_Free,1,HD,5.99
S021,2,B,0,Medium,None,Ad_Free,4,HD,19.99
S021,2,C,1,Large,None,Ad_Free,4,HD,19.99
S021,2,None,0,,,,,,
S021,3,A,0,Small,Moderate,Ad_Free,1,4K,19.99
S021,3,B,1,Medium,None,With_Ads,1,HD,5.99
S021,3,C,0,Medium,None,With_Ads,1,HD,9.99
S021,4,A,0,Small,None,With_Ads,1,HD,5.99
S021,4,B,1,Large,Moderate,With_Ads,2,4K,14.99
S021,4,C,0,Large,Extensive,Ad_Free,2,4K,14.99
S021,4,None,0,,,,,,
S021,5,A,0,Medium,None,Ad_Free,1,4K,5.99
S021,5,B,1,Medium,None,Ad_Free,4,4K,14.99
S021,5,C,0,Medium,Moderate,With_Ads,2,HD,19.99
S021,6,A,0,Small,Extensive,Ad_Free,4,HD,9.99
S021,6,B,1,Medium,Moderate,Ad_Free,2,4K,9.99
S021,6,C,0,Large,None,Ad_Free,4,4K,14.99
S021,6,None,0,,,,,,
S021,7,A,0,Small,Moderate,Ad_Free,1,HD,5.99
S021,7,B,1,Large,Moderate,With_Ads,2,4K,14.99
S021,7,C,0,Large,Moderate,Ad_Free,4,HD,9.99
S021,7,None,0,,,,,,
S021,8,A,0,Large,Moderate,With_Ads,2,4K,5.99
S021,8,B,1,Medium,Extensive,Ad_Free,1,4K,19.99
S021,8,C,0,Large,Extensive,With_Ads,1,HD,9.99
S021,8,None,0,,,,,,
S021,9,A,1,Medium,None,With_Ads,4,4K,9.99
S021,9,B,0,Small,None,Ad_Free,1,HD,9.99
S021,9,C,0,Small,Moderate,With_Ads,4,HD,14.99
S021,10,A,0,Medium,None,Ad_Free,4,4K,19.99
S021,10,B,0,Large,None,With_Ads,1,HD,19.99
S021,10,C,1,Medium,Moderate,Ad_Free,1,HD,9.99
S022,1,A,0,Small,None,With_Ads,2,4K,9.99
S022,1,B,1,Medium,None,Ad_Free,2,4K,5.99
S022,1,C,0,Large,Extensive,With_Ads,4,HD,9.99
S022,1,None,0,,,,,,
S022,2,A,1,Large,Extensive,Ad_Free,1,HD,14.99
S022,2,B,0,Medium,None,Ad_Free,1,HD,5.99
S022,2,C,0,Large,None,Ad_Free,2,HD,9.99
S022,2,None,0,,,,,,
S022,3,A,0,Large,None,With_Ads,2,4K,9.99
S022,3,B,0,Medium,Moderate,Ad_Free,2,4K,19.99
S022,3,C,0,Medium,None,Ad_Free,1,4K,14.99
S022,3,None,0,,,,,,
S022,3,DisneyPlus,1,Medium,Extensive,Ad_Free,4,4K,10.99
S022,4,A,1,Medium,Extensive,With_Ads,2,4K,5.99
S022,4,B,0,Small,Moderate,Ad_Free,2,HD,14.99
S022,4,C,0,Large,None,With_Ads,4,HD,14.99
S022,4,None,0,,,,,,
S022,5,A,0,Small,None,Ad_Free,1,HD,9.99
S022,5,B,1,Medium,None,With_Ads,4,HD,19.99
S022,5,C,0,Small,Moderate,Ad_Free,4,HD,14.99
S022,6,A,0,Small,Extensive,With_Ads,1,HD,9.99
S022,6,B,0,Medium,None,With_Ads,1,4K,14.99
S022,6,C,1,Large,None,Ad_Free,2,4K,5.99
S022,7,A,0,Small,Extensive,With_Ads,2,HD,9.99
S022,7,B,1,Small,Extensive,Ad_Free,4,4K,5.99
S022,7,C,0,Small,None,Ad_Free,2,HD,19.99
S022,7,None,0,,,,,,
S022,7,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S022,8,A,1,Medium,Moderate,With_Ads,1,4K,5.99
S022,8,B,0,Medium,None,With_Ads,4,HD,5.99
S022,8,C,0,Medium,Extensive,With_Ads,1,4K,19.99
S022,8,None,0,,,,,,
S022,8,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S022,9,A,0,Medium,Extensive,With_Ads,4,4K,14.99
S022,9,B,0,Large,Moderate,With_Ads,1,HD,9.99
S022,9,C,0,Large,Moderate,With_Ads,1,HD,5.99
S022,9,None,1,,,,,,
S022,10,A,0,Large,Moderate,With_Ads,4,HD,14.99
S022,10,B,1,Large,Extensive,Ad_Free,4,4K,19.99
S022,10,C,0,Medium,Moderate,Ad_Free,2,4K,5.99
S022,10,None,0,,,,,,
S023,1,A,0,Medium,Extensive,With_Ads,2,HD,19.99
S023,1,B,0,Medium,Moderate,With_Ads,2,HD,14.99
S023,1,C,1,Small,Extensive,Ad_Free,2,4K,14.99
S023,1,None,0,,,,,,
S023,2,A,1,Large,Moderate,Ad_Free,2,HD,5.99
S023,2,B,0,Large,None,With_Ads,2,4K,9.99
S023,2,C,0,Small,Extensive,Ad_Free,4,4K,14.99
S023,2,None,0,,,,,,
S023,2,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S023,3,A,0,Small,None,Ad_Free,1,4K,14.99
S023,3,B,0,Medium,Moderate,Ad_Free,4,HD,19.99
S023,3,C,0,Large,None,With_Ads,2,4K,19.99
S023,3,None,0,,,,,,
S023,3,Netflix,1,Large,Extensive,Ad_Free,4,4K,15.99
S023,4,A,0,Medium,Moderate,With_Ads,1,HD,19.99
S023,4,B,1,Small,Extensive,With_Ads,1,4K,9.99
S023,4,C,0,Small,Extensive,With_Ads,1,HD,9.99
S023,4,None,0,,,,,,
S023,5,A,1,Medium,Extensive,With_Ads,4,HD,9.99
S023,5,B,0,Large,Extensive,Ad_Free,1,HD,14.99
S023,5,C,0,Large,Moderate,With_Ads,4,4K,5.99
S023,5,None,0,,,,,,
S023,6,A,1,Large,Extensive,Ad_Free,1,HD,19.99
S023,6,B,0,Large,None,Ad_Free,2,4K,19.99
S023,6,C,0,Large,Extensive,With_Ads,1,4K,9.99
S023,6,None,0,,,,,,
S023,7,A,1,Medium,Moderate,Ad_Free,4,HD,19.99
S023,7,B,0,Large,None,Ad_Free,1,4K,9.99
S023,7,C,0,Large,Extensive,Ad_Free,4,HD,14.99
S023,7,None,0,,,,,,
S023,7,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S023,8,A,0,Small,Extensive,Ad_Free,1,4K,19.99
S023,8,B,0,Large,None,With_Ads,1,4K,19.99
S023,8,C,1,Large,None,Ad_Free,1,4K,19.99
S023,9,A,0,Large,Extensive,With_Ads,2,HD,14.99
S023,9,B,0,Medium,None,With_Ads,4,HD,14.99
S023,9,C,1,Large,Moderate,Ad_Free,2,4K,5.99
S023,9,None,0,,,,,,
S023,9,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S023,10,A,0,Large,Extensive,Ad_Free,1,HD,19.99
S023,10,B,0,Large,Moderate,With_Ads,4,4K,19.99
S023,10,C,1,Large,None,Ad_Free,2,4K,5.99
S023,10,None,0,,,,,,
S024,1,A,0,Large,None,With_Ads,1,4K,9.99
S024,1,B,0,Medium,Moderate,Ad_Free,4,HD,9.99
S024,1,C,1,Large,None,Ad_Free,2,HD,5.99
S024,1,None,0,,,,,,
S024,2,A,0,Small,None,With_Ads,1,4K,9.99
S024,2,B,1,Small,Extensive,Ad_Free,1,HD,5.99
S024,2,C,0,Large,None,With_Ads,4,HD,14.99
S024,2,None,0,,,,,,
S024,2,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S024,3,A,0,Small,Moderate,With_Ads,4,HD,14.99
S024,3,B,0,Small,Extensive,With_Ads,1,HD,19.99
S024,3,C,0,Small,None,With_Ads,1,4K,19.99
S024,3,None,1,,,,,,
S024,4,A,1,Small,Extensive,Ad_Free,4,HD,9.99
S024,4,B,0,Small,Extensive,Ad_Free,2,4K,19.99
S024,4,C,0,Large,Extensive,With_Ads,1,HD,5.99
S024,4,None,0,,,,,,
S024,5,A,1,Large,None,Ad_Free,2,4K,9.99
S024,5,B,0,Small,Moderate,Ad_Free,4,HD,14.99
S024,5,C,0,Small,Extensive,Ad_Free,1,4K,5.99
S024,5,None,0,,,,,,
S024,6,A,0,Medium,Moderate,With_Ads,1,4K,5.99
S024,6,B,1,Large,Extensive,Ad_Free,1,HD,19.99
S024,6,C,0,Small,Extensive,With_Ads,1,4K,5.99
S024,6,None,0,,,,,,
S024,6,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S024,7,A,1,Large,Extensive,With_Ads,2,HD,9.99
S024,7,B,0,Small,None,With_Ads,2,HD,5.99
S024,7,C,0,Medium,Extensive,With_Ads,1,4K,5.99
S024,7,None,0,,,,,,
S024,7,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S024,8,A,0,Small,Extensive,Ad_Free,2,HD,14.99
S024,8,B,1,Small,Extensive,With_Ads,1,HD,9.99
S024,8,C,0,Small,None,Ad_Free,2,4K,14.99
S024,8,None,0,,,,,,
S024,9,A,0,Large,None,With_Ads,2,4K,5.99
S024,9,B,1,Small,Extensive,With_Ads,2,4K,5.99
S024,9,C,0,Small,Moderate,Ad_Free,4,4K,9.99
S024,9,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S024,10,A,1,Small,Moderate,With_Ads,4,4K,14.99
S024,10,B,0,Small,Moderate,Ad_Free,1,HD,9.99
