respondent_id,task_id,alternative_id,chosen,course_format,weekly_hours,assessment_style
S004,16,C,0,Competitor_FlippedClassroom,3.5,CaseStudies
S004,16,D,0,Traditional_Lecture,3.5,Exams
S004,16,None,1,,,
S004,17,A,0,Traditional_Lecture,8.0,Projects
S004,17,B,0,Competitor_HybridOnline,5.5,CaseStudies
S004,17,C,1,Competitor_ProjectBased,3.5,Mixed
S004,17,D,0,Competitor_ProjectBased,8.0,Mixed
S004,17,None,0,,,
S004,18,A,0,Traditional_Lecture,2.5,Projects
S004,18,B,1,Competitor_FlippedClassroom,6.5,Exams
S004,18,C,0,Traditional_Lecture,4.5,CaseStudies
S004,18,D,0,Competitor_HybridOnline,5.5,CaseStudies
S004,18,None,0,,,
S004,19,A,0,Competitor_HybridOnline,4.5,Projects
S004,19,B,0,Traditional_Lecture,4.5,CaseStudies
S004,19,C,0,Traditional_Lecture,4.5,CaseStudies
S004,19,D,0,Competitor_ProjectBased,2.5,Projects
S004,19,None,1,,,
S004,20,A,1,Competitor_HybridOnline,6.5,Exams
S004,20,B,0,Traditional_Lecture,3.5,Mixed
S004,20,C,0,Competitor_FlippedClassroom,3.5,Mixed
S004,20,D,0,Competitor_ProjectBased,4.5,Exams
S004,20,None,0,,,
S004,21,A,0,Traditional_Lecture,5.5,CaseStudies
S004,21,B,0,Competitor_FlippedClassroom,3.5,CaseStudies
S004,21,C,0,Competitor_FlippedClassroom,6.5,Mixed
S004,21,D,0,Traditional_Lecture,5.5,Exams
S004,21,None,1,,,
S004,22,A,0,Competitor_HybridOnline,2.5,CaseStudies
S004,22,B,0,Traditional_Lecture,4.5,CaseStudies
S004,22,C,0,Competitor_HybridOnline,8.0,CaseStudies
S004,22,D,1,Competitor_ProjectBased,2.5,CaseStudies
S004,22,None,0,,,
S004,23,A,0,Traditional_Lecture,4.5,Projects
S004,23,B,0,Competitor_HybridOnline,8.0,Mixed
S004,23,C,0,Traditional_Lecture,5.5,Exams
S004,23,D,1,Competitor_FlippedClassroom,5.5,CaseStudies
S004,23,None,0,,,
S004,24,A,0,Traditional_Lecture,5.5,Mixed
S004,24,B,0,Competitor_ProjectBased,3.5,Mixed
S004,24,C,0,Competitor_FlippedClassroom,2.5,Exams
S004,24,D,1,Competitor_FlippedClassroom,4.5,Mixed
S004,24,None,0,,,
S004,25,A,0,Competitor_FlippedClassroom,3.5,Exams
S004,25,B,1,Competitor_FlippedClassroom,4.5,Projects
S004,25,C,0,Competitor_FlippedClassroom,6.5,Projects
S004,25,D,0,Traditional_Lecture,3.5,CaseStudies
S004,25,None,0,,,
S004,26,A,1,Competitor_HybridOnline,6.5,CaseStudies
S004,26,B,0,Competitor_ProjectBased,8.0,Mixed
S004,26,C,0,Competitor_FlippedClassroom,5.5,Exams
S004,26,D,0,Competitor_HybridOnline,5.5,Mixed
S004,26,None,0,,,
S004,27,A,0,Competitor_ProjectBased,6.5,Exams
S004,27,B,1,Competitor_ProjectBased,6.5,Exams
S004,27,C,0,Competitor_ProjectBased,5.5,CaseStudies
S004,27,D,0,Traditional_Lecture,2.5,Mixed
S004,27,None,0,,,
S004,28,A,0,Competitor_ProjectBased,2.5,Exams
S004,28,B,0,Competitor_HybridOnline,5.5,Exams
S004,28,C,0,Competitor_HybridOnline,6.5,Projects
S004,28,D,0,Competitor_ProjectBased,6.5,CaseStudies
S004,28,None,1,,,
S004,29,A,0,Competitor_FlippedClassroom,2.5,CaseStudies
S004,29,B,0,Traditional_Lecture,4.5,Exams
S004,29,C,0,Competitor_FlippedClassroom,2.5,Projects
S004,29,D,0,Competitor_HybridOnline,5.5,Projects
S004,29,None,1,,,
S004,30,A,1,Competitor_ProjectBased,4.5,Mixed
S004,30,B,0,Competitor_HybridOnline,5.5,Mixed
S004,30,C,0,Traditional_Lecture,8.0,Mixed
S004,30,D,0,Traditional_Lecture,4.5,Exams
S004,30,None,0,,,
S005,1,A,1,Competitor_HybridOnline,4.5,Mixed
S005,1,B,0,Competitor_FlippedClassroom,4.5,Exams
S005,1,C,0,Competitor_FlippedClassroom,4.5,Mixed
S005,1,D,0,Competitor_HybridOnline,3.5,Exams
S005,1,None,0,,,
S005,2,A,0,Competitor_ProjectBased,6.5,CaseStudies
S005,2,B,1,Competitor_ProjectBased,3.5,Exams
S005,2,C,0,Competitor_HybridOnline,6.5,Mixed
S005,2,D,0,Traditional_Lecture,4.5,Mixed
S005,2,None,0,,,
S005,3,A,0,Competitor_FlippedClassroom,3.5,Mixed
S005,3,B,1,Competitor_HybridOnline,3.5,Projects
S005,3,C,0,Competitor_FlippedClassroom,3.5,Exams
S005,3,D,0,Competitor_ProjectBased,2.5,Exams
S005,3,None,0,,,
S005,4,A,1,Competitor_ProjectBased,6.5,Projects
S005,4,B,0,Competitor_HybridOnline,3.5,Projects
S005,4,C,0,Competitor_FlippedClassroom,8.0,Projects
S005,4,D,0,Competitor_HybridOnline,2.5,CaseStudies
S005,4,None,0,,,
S005,5,A,1,Competitor_ProjectBased,8.0,Projects
S005,5,B,0,Competitor_HybridOnline,6.5,Mixed
S005,5,C,0,Competitor_HybridOnline,3.5,Projects
S005,5,D,0,Competitor_ProjectBased,5.5,Projects
S005,5,None,0,,,
S005,6,A,1,Competitor_ProjectBased,8.0,CaseStudies
S005,6,B,0,Competitor_HybridOnline,4.5,CaseStudies
S005,6,C,0,Competitor_HybridOnline,3.5,Projects
S005,6,D,0,Competitor_FlippedClassroom,4.5,Exams
S005,6,None,0,,,
S005,7,A,1,Competitor_HybridOnline,4.5,Exams
S005,7,B,0,Traditional_Lecture,4.5,Exams
S005,7,C,0,Competitor_FlippedClassroom,4.5,CaseStudies
S005,7,D,0,Competitor_FlippedClassroom,5.5,Exams
S005,7,None,0,,,
S005,8,A,0,Competitor_FlippedClassroom,5.5,Mixed
S005,8,B,0,Traditional_Lecture,5.5,Exams
S005,8,C,0,Competitor_HybridOnline,6.5,Mixed
S005,8,D,0,Competitor_FlippedClassroom,5.5,Exams
S005,8,None,1,,,
S005,9,A,0,Competitor_ProjectBased,3.5,Exams
S005,9,B,0,Competitor_ProjectBased,2.5,Mixed
S005,9,C,1,Competitor_FlippedClassroom,3.5,Exams
S005,9,D,0,Competitor_ProjectBased,5.5,Projects
S005,9,None,0,,,
S005,10,A,0,Competitor_HybridOnline,5.5,Exams
S005,10,B,1,Traditional_Lecture,2.5,Mixed
S005,10,C,0,Competitor_FlippedClassroom,3.5,CaseStudies
S005,10,D,0,Traditional_Lecture,4.5,Projects
S005,10,None,0,,,
S005,11,A,0,Competitor_ProjectBased,2.5,Exams
S005,11,B,0,Competitor_FlippedClassroom,5.5,CaseStudies
S005,11,C,1,Traditional_Lecture,2.5,CaseStudies
S005,11,D,0,Traditional_Lecture,8.0,Projects
S005,11,None,0,,,
S005,12,A,0,Competitor_FlippedClassroom,4.5,CaseStudies
S005,12,B,1,Traditional_Lecture,6.5,Mixed
S005,12,C,0,Competitor_FlippedClassroom,6.5,CaseStudies
S005,12,D,0,Competitor_FlippedClassroom,8.0,Exams
S005,12,None,0,,,
S005,13,A,0,Competitor_ProjectBased,2.5,Exams
S005,13,B,1,Competitor_HybridOnline,5.5,Exams
S005,13,C,0,Competitor_HybridOnline,4.5,Mixed
S005,13,D,0,Traditional_Lecture,4.5,Exams
S005,13,None,0,,,
S005,14,A,1,Competitor_ProjectBased,3.5,Exams
S005,14,B,0,Competitor_ProjectBased,3.5,Exams
S005,14,C,0,Competitor_ProjectBased,6.5,Mixed
S005,14,D,0,Competitor_FlippedClassroom,8.0,CaseStudies
S005,14,None,0,,,
S005,15,A,0,Competitor_HybridOnline,8.0,Projects
S005,15,B,0,Competitor_FlippedClassroom,2.5,CaseStudies
S005,15,C,0,Traditional_Lecture,4.5,Projects
S005,15,D,0,Traditional_Lecture,3.5,Exams
S005,15,None,1,,,
S005,16,A,0,Competitor_ProjectBased,4.5,CaseStudies
S005,16,B,0,Competitor_HybridOnline,4.5,Exams
S005,16,C,0,Competitor_FlippedClassroom,4.5,Mixed
S005,16,D,1,Traditional_Lecture,8.0,Mixed
S005,16,None,0,,,
S005,17,A,0,Competitor_ProjectBased,2.5,Mixed
S005,17,B,1,Competitor_HybridOnline,5.5,CaseStudies
S005,17,C,0,Competitor_HybridOnline,4.5,Projects
S005,17,D,0,Competitor_HybridOnline,8.0,CaseStudies
S005,17,None,0,,,
S005,18,A,0,Competitor_ProjectBased,6.5,Mixed
S005,18,B,0,Traditional_Lecture,8.0,CaseStudies
S005,18,C,0,Traditional_Lecture,5.5,Projects
S005,18,D,0,Competitor_ProjectBased,4.5,Exams
S005,18,None,1,,,
S005,19,A,0,Traditional_Lecture,4.5,Mixed
S005,19,B,1,Competitor_ProjectBased,5.5,CaseStudies
S005,19,C,0,Competitor_FlippedClassroom,8.0,CaseStudies
S005,19,D,0,Competitor_ProjectBased,5.5,Exams
S005,19,None,0,,,
S005,20,A,0,Competitor_ProjectBased,6.5,CaseStudies
S005,20,B,0,Competitor_ProjectBased,8.0,Exams
S005,20,C,0,Traditional_Lecture,8.0,CaseStudies
S005,20,D,0,Competitor_ProjectBased,6.5,Projects
S005,20,None,1,,,
S005,21,A,1,Traditional_Lecture,3.5,CaseStudies
S005,21,B,0,Traditional_Lecture,3.5,Exams
S005,21,C,0,Competitor_FlippedClassroom,8.0,Mixed
S005,21,D,0,Competitor_ProjectBased,5.5,Exams
S005,21,None,0,,,
S005,22,A,0,Competitor_FlippedClassroom,8.0,CaseStudies
S005,22,B,0,Competitor_ProjectBased,4.5,CaseStudies
S005,22,C,1,Traditional_Lecture,6.5,Projects
S005,22,D,0,Competitor_ProjectBased,5.5,Mixed
S005,22,None,0,,,
S005,23,A,0,Competitor_ProjectBased,3.5,Exams
S005,23,B,0,Traditional_Lecture,8.0,Projects
S005,23,C,0,Competitor_HybridOnline,6.5,CaseStudies
S005,23,D,1,Traditional_Lecture,4.5,Mixed
S005,23,None,0,,,
S005,24,A,0,Competitor_HybridOnline,3.5,Mixed
S005,24,B,1,Competitor_HybridOnline,3.5,Exams
S005,24,C,0,Competitor_FlippedClassroom,2.5,CaseStudies
S005,24,D,0,Competitor_FlippedClassroom,8.0,CaseStudies
S005,24,None,0,,,
S005,25,A,0,Traditional_Lecture,8.0,Mixed
S005,25,B,0,Competitor_ProjectBased,8.0,Exams
S005,25,C,1,Competitor_ProjectBased,4.5,Projects
S005,25,D,0,Competitor_FlippedClassroom,4.5,Projects
S005,25,None,0,,,
S005,26,A,0,Traditional_Lecture,3.5,Projects
S005,26,B,0,Competitor_FlippedClassroom,5.5,Exams
S005,26,C,0,Competitor_ProjectBased,6.5,Mixed
S005,26,D,0,Competitor_HybridOnline,6.5,Projects
S005,26,None,1,,,
S005,27,A,0,Traditional_Lecture,2.5,Mixed
S005,27,B,0,Competitor_HybridOnline,8.0,CaseStudies
S005,27,C,0,Competitor_HybridOnline,5.5,Exams
S005,27,D,1,Competitor_FlippedClassroom,4.5,Exams
S005,27,None,0,,,
S005,28,A,0,Competitor_HybridOnline,5.5,Mixed
S005,28,B,0,Competitor_FlippedClassroom,6.5,Projects
S005,28,C,0,Competitor_FlippedClassroom,5.5,Exams
S005,28,D,0,Traditional_Lecture,6.5,Projects
S005,28,None,1,,,
S005,29,A,0,Competitor_ProjectBased,3.5,Projects
S005,29,B,0,Competitor_ProjectBased,8.0,Projects
S005,29,C,0,Competitor_ProjectBased,6.5,Mixed
S005,29,D,0,Traditional_Lecture,4.5,Projects
S005,29,None,1,,,
S005,30,A,0,Competitor_ProjectBased,3.5,Mixed
S005,30,B,0,Traditional_Lecture,6.5,Projects
S005,30,C,1,Competitor_FlippedClassroom,3.5,Mixed
S005,30,D,0,Traditional_Lecture,2.5,Exams
S005,30,None,0,,,
S006,1,A,0,Traditional_Lecture,8.0,Mixed
S006,1,B,0,Competitor_FlippedClassroom,6.5,CaseStudies
S006,1,C,0,Traditional_Lecture,5.5,Mixed
S006,1,D,1,Competitor_ProjectBased,5.5,Projects
S006,1,None,0,,,
S006,2,A,0,Competitor_HybridOnline,4.5,CaseStudies
S006,2,B,0,Traditional_Lecture,8.0,Exams
S006,2,C,0,Competitor_FlippedClassroom,5.5,CaseStudies
S006,2,D,1,Competitor_HybridOnline,5.5,Projects
S006,2,None,0,,,
S006,3,A,0,Competitor_ProjectBased,6.5,Projects
S006,3,B,0,Competitor_ProjectBased,8.0,Mixed
S006,3,C,1,Competitor_ProjectBased,5.5,Projects
S006,3,D,0,Competitor_ProjectBased,6.5,Exams
S006,3,None,0,,,
S006,4,A,0,Competitor_ProjectBased,3.5,CaseStudies
S006,4,B,0,Traditional_Lecture,4.5,CaseStudies
S006,4,C,0,Competitor_FlippedClassroom,3.5,Exams
S006,4,D,1,Traditional_Lecture,4.5,CaseStudies
S006,4,None,0,,,
S006,5,A,0,Competitor_HybridOnline,3.5,Projects
S006,5,B,0,Competitor_ProjectBased,6.5,Mixed
S006,5,C,1,Competitor_FlippedClassroom,3.5,CaseStudies
S006,5,D,0,Competitor_HybridOnline,5.5,Mixed
S006,5,None,0,,,
S006,6,A,0,Competitor_HybridOnline,2.5,Exams
S006,6,B,0,Competitor_HybridOnline,6.5,CaseStudies
S006,6,C,1,Competitor_FlippedClassroom,3.5,Mixed
S006,6,D,0,Traditional_Lecture,2.5,Mixed
S006,6,None,0,,,
S006,7,A,0,Competitor_HybridOnline,6.5,CaseStudies
S006,7,B,0,Competitor_ProjectBased,6.5,Exams
S006,7,C,0,Traditional_Lecture,5.5,Projects
S006,7,D,1,Competitor_ProjectBased,8.0,Mixed
S006,7,None,0,,,
S006,8,A,0,Competitor_HybridOnline,4.5,Exams
S006,8,B,0,Competitor_HybridOnline,2.5,Projects
S006,8,C,1,Competitor_ProjectBased,6.5,Mixed
S006,8,D,0,Traditional_Lecture,5.5,CaseStudies
S006,8,None,0,,,
S006,9,A,0,Competitor_ProjectBased,6.5,Exams
S006,9,B,0,Competitor_FlippedClassroom,2.5,CaseStudies
S006,9,C,1,Competitor_ProjectBased,4.5,Mixed
S006,9,D,0,Competitor_FlippedClassroom,3.5,CaseStudies
S006,9,None,0,,,
S006,10,A,0,Traditional_Lecture,2.5,Exams
S006,10,B,1,Competitor_FlippedClassroom,8.0,Mixed
S006,10,C,0,Competitor_HybridOnline,6.5,CaseStudies
S006,10,D,0,Competitor_FlippedClassroom,6.5,Projects
S006,10,None,0,,,
S006,11,A,1,Competitor_ProjectBased,6.5,Mixed
S006,11,B,0,Competitor_FlippedClassroom,5.5,Mixed
S006,11,C,0,Competitor_ProjectBased,6.5,CaseStudies
S006,11,D,0,Competitor_ProjectBased,5.5,Exams
S006,11,None,0,,,
S006,12,A,0,Competitor_ProjectBased,4.5,Exams
S006,12,B,0,Competitor_HybridOnline,6.5,Mixed
S006,12,C,1,Traditional_Lecture,6.5,CaseStudies
S006,12,D,0,Competitor_ProjectBased,8.0,Projects
S006,12,None,0,,,
S006,13,A,0,Traditional_Lecture,6.5,CaseStudies
S006,13,B,0,Competitor_FlippedClassroom,6.5,CaseStudies
S006,13,C,1,Competitor_FlippedClassroom,8.0,Projects
S006,13,D,0,Traditional_Lecture,6.5,Exams
S006,13,None,0,,,
S006,14,A,0,Competitor_FlippedClassroom,2.5,CaseStudies
S006,14,B,1,Competitor_ProjectBased,5.5,Projects
S006,14,C,0,Competitor_HybridOnline,8.0,Projects
S006,14,D,0,Competitor_HybridOnline,6.5,CaseStudies
S006,14,None,0,,,
S006,15,A,0,Traditional_Lecture,8.0,Projects
S006,15,B,0,Competitor_FlippedClassroom,6.5,Mixed
S006,15,C,0,Competitor_HybridOnline,6.5,CaseStudies
S006,15,D,1,Competitor_ProjectBased,3.5,CaseStudies
S006,15,None,0,,,
S006,16,A,1,Competitor_ProjectBased,6.5,Mixed
S006,16,B,0,Competitor_ProjectBased,6.5,CaseStudies
S006,16,C,0,Competitor_FlippedClassroom,3.5,Mixed
S006,16,D,0,Competitor_ProjectBased,3.5,Mixed
S006,16,None,0,,,
S006,17,A,0,Competitor_ProjectBased,8.0,Projects
S006,17,B,0,Competitor_HybridOnline,4.5,CaseStudies
S006,17,C,1,Competitor_ProjectBased,6.5,Mixed
S006,17,D,0,Competitor_ProjectBased,2.5,CaseStudies
S006,17,None,0,,,
S006,18,A,1,Competitor_HybridOnline,4.5,Projects
S006,18,B,0,Competitor_ProjectBased,2.5,Mixed
S006,18,C,0,Traditional_Lecture,4.5,CaseStudies
S006,18,D,0,Competitor_ProjectBased,8.0,CaseStudies
S006,18,None,0,,,
S006,19,A,0,Competitor_FlippedClassroom,3.5,Mixed
S006,19,B,0,Competitor_ProjectBased,3.5,Exams
S006,19,C,0,Competitor_FlippedClassroom,3.5,Exams
S006,19,D,0,Competitor_FlippedClassroom,8.0,Projects
S006,19,None,1,,,
S006,20,A,0,Traditional_Lecture,2.5,CaseStudies
S006,20,B,1,Competitor_ProjectBased,8.0,CaseStudies
S006,20,C,0,Traditional_Lecture,8.0,Projects
S006,20,D,0,Traditional_Lecture,6.5,Projects
S006,20,None,0,,,
S006,21,A,1,Competitor_HybridOnline,8.0,CaseStudies
S006,21,B,0,Competitor_HybridOnline,8.0,Projects
S006,21,C,0,Competitor_ProjectBased,4.5,Mixed
S006,21,D,0,Traditional_Lecture,2.5,Projects
S006,21,None,0,,,
S006,22,A,0,Traditional_Lecture,3.5,CaseStudies
S006,22,B,0,Competitor_FlippedClassroom,2.5,CaseStudies
S006,22,C,1,Competitor_HybridOnline,3.5,Mixed
S006,22,D,0,Traditional_Lecture,2.5,Mixed
S006,22,None,0,,,
S006,23,A,0,Traditional_Lecture,4.5,Mixed
S006,23,B,0,Competitor_HybridOnline,8.0,CaseStudies
S006,23,C,1,Competitor_FlippedClassroom,6.5,CaseStudies
S006,23,D,0,Competitor_ProjectBased,3.5,Exams
S006,23,None,0,,,
S006,24,A,1,Competitor_ProjectBased,3.5,CaseStudies
S006,24,B,0,Competitor_ProjectBased,8.0,Projects
S006,24,C,0,Traditional_Lecture,8.0,Mixed
S006,24,D,0,Competitor_ProjectBased,6.5,Projects
S006,24,None,0,,,
S006,25,A,0,Competitor_FlippedClassroom,6.5,CaseStudies
S006,25,B,0,Competitor_HybridOnline,6.5,Mixed
S006,25,C,0,Traditional_Lecture,5.5,Exams
S006,25,D,1,Competitor_FlippedClassroom,3.5,CaseStudies
S006,25,None,0,,,
S006,26,A,0,Competitor_ProjectBased,3.5,Exams
S006,26,B,0,Competitor_ProjectBased,5.5,Projects
S006,26,C,1,Competitor_HybridOnline,4.5,Mixed
S006,26,D,0,Competitor_ProjectBased,6.5,Exams
S006,26,None,0,,,
S006,27,A,0,Competitor_ProjectBased,8.0,Mixed
S006,27,B,0,Competitor_FlippedClassroom,2.5,Exams
S006,27,C,0,Competitor_HybridOnline,4.5,Projects
S006,27,D,1,Competitor_HybridOnline,8.0,Mixed
S006,27,None,0,,,
S006,28,A,0,Traditional_Lecture,8.0,Mixed
S006,28,B,0,Competitor_ProjectBased,6.5,Projects
S006,28,C,1,Competitor_FlippedClassroom,3.5,CaseStudies
S006,28,D,0,Competitor_FlippedClassroom,5.5,Mixed
S006,28,None,0,,,
S006,29,A,1,Competitor_HybridOnline,8.0,CaseStudies
S006,29,B,0,Competitor_FlippedClassroom,3.5,Exams
S006,29,C,0,Competitor_HybridOnline,6.5,Mixed
S006,29,D,0,Traditional_Lecture,6.5,Exams
S006,29,None,0,,,
S006,30,A,0,Traditional_Lecture,6.5,Projects
S006,30,B,0,Competitor_FlippedClassroom,3.5,Mixed
S006,30,C,1,Competitor_HybridOnline,2.5,Projects
S006,30,D,0,Competitor_HybridOnline,2.5,CaseStudies
S006,30,None,0,,,
S007,1,A,0,Traditional_Lecture,5.5,Projects
S007,1,B,0,Competitor_HybridOnline,5.5,Exams
S007,1,C,1,Competitor_HybridOnline,8.0,Mixed
S007,1,D,0,Traditional_Lecture,5.5,Mixed
S007,1,None,0,,,
S007,2,A,0,Traditional_Lecture,8.0,Projects
S007,2,B,0,Traditional_Lecture,2.5,CaseStudies
S007,2,C,0,Competitor_ProjectBased,8.0,Exams
S007,2,D,0,Traditional_Lecture,2.5,CaseStudies
S007,2,None,1,,,
S007,3,A,0,Traditional_Lecture,4.5,CaseStudies
S007,3,B,0,Competitor_FlippedClassroom,3.5,CaseStudies
S007,3,C,0,Competitor_ProjectBased,5.5,CaseStudies
S007,3,D,1,Competitor_HybridOnline,5.5,Exams
S007,3,None,0,,,
S007,4,A,0,Competitor_FlippedClassroom,8.0,Mixed
S007,4,B,0,Traditional_Lecture,3.5,CaseStudies
S007,4,C,0,Competitor_FlippedClassroom,8.0,Projects
S007,4,D,1,Traditional_Lecture,2.5,Mixed
S007,4,None,0,,,
S007,5,A,0,Competitor_HybridOnline,8.0,CaseStudies
S007,5,B,0,Competitor_HybridOnline,3.5,Projects
S007,5,C,1,Competitor_HybridOnline,4.5,Projects
S007,5,D,0,Competitor_ProjectBased,3.5,Exams
S007,5,None,0,,,
S007,6,A,0,Traditional_Lecture,8.0,CaseStudies
S007,6,B,0,Traditional_Lecture,3.5,Projects
S007,6,C,1,Traditional_Lecture,2.5,Exams
S007,6,D,0,Competitor_HybridOnline,6.5,Exams
S007,6,None,0,,,
S007,7,A,0,Competitor_FlippedClassroom,8.0,Exams
S007,7,B,0,Competitor_HybridOnline,5.5,Projects
S007,7,C,0,Competitor_FlippedClassroom,2.5,Projects
S007,7,D,0,Competitor_ProjectBased,3.5,Mixed
S007,7,None,1,,,
S007,8,A,1,Competitor_ProjectBased,3.5,Mixed
S007,8,B,0,Competitor_FlippedClassroom,8.0,Projects
S007,8,C,0,Competitor_HybridOnline,4.5,Mixed
S007,8,D,0,Traditional_Lecture,6.5,Projects
S007,8,None,0,,,
S007,9,A,1,Competitor_HybridOnline,6.5,CaseStudies
S007,9,B,0,Traditional_Lecture,4.5,CaseStudies
S007,9,C,0,Competitor_ProjectBased,8.0,CaseStudies
S007,9,D,0,Competitor_HybridOnline,3.5,Mixed
S007,9,None,0,,,
S007,10,A,0,Competitor_HybridOnline,3.5,CaseStudies
S007,10,B,1,Competitor_FlippedClassroom,3.5,Mixed
S007,10,C,0,Competitor_FlippedClassroom,5.5,Exams
S007,10,D,0,Competitor_HybridOnline,5.5,Projects
S007,10,None,0,,,
S007,11,A,1,Competitor_HybridOnline,3.5,Mixed
S007,11,B,0,Competitor_FlippedClassroom,4.5,Exams
S007,11,C,0,Competitor_HybridOnline,4.5,Exams
S007,11,D,0,Competitor_FlippedClassroom,2.5,Mixed
S007,11,None,0,,,
S007,12,A,1,Competitor_HybridOnline,8.0,Exams
S007,12,B,0,Traditional_Lecture,3.5,Projects
S007,12,C,0,Competitor_HybridOnline,3.5,Mixed
S007,12,D,0,Competitor_ProjectBased,2.5,Projects
S007,12,None,0,,,
S007,13,A,0,Competitor_FlippedClassroom,8.0,Exams
S007,13,B,0,Competitor_HybridOnline,3.5,Projects
S007,13,C,0,Competitor_HybridOnline,3.5,Mixed
S007,13,D,1,Competitor_ProjectBased,5.5,CaseStudies
S007,13,None,0,,,
S007,14,A,0,Competitor_ProjectBased,4.5,Mixed
S007,14,B,0,Competitor_ProjectBased,6.5,CaseStudies
S007,14,C,0,Competitor_HybridOnline,2.5,CaseStudies
S007,14,D,1,Competitor_ProjectBased,3.5,Mixed
S007,14,None,0,,,
S007,15,A,1,Competitor_ProjectBased,5.5,Exams
S007,15,B,0,Competitor_FlippedClassroom,8.0,Projects
S007,15,C,0,Traditional_Lecture,4.5,CaseStudies
S007,15,D,0,Competitor_ProjectBased,3.5,Projects
S007,15,None,0,,,
S007,16,A,0,Competitor_ProjectBased,3.5,CaseStudies
S007,16,B,0,Competitor_FlippedClassroom,5.5,Mixed
S007,16,C,0,Competitor_ProjectBased,5.5,CaseStudies
S007,16,D,1,Competitor_HybridOnline,3.5,Mixed
S007,16,None,0,,,
S007,17,A,0,Competitor_FlippedClassroom,3.5,CaseStudies
S007,17,B,0,Competitor_FlippedClassroom,6.5,Exams
S007,17,C,1,Traditional_Lecture,2.5,Exams
S007,17,D,0,Traditional_Lecture,5.5,Projects
S007,17,None,0,,,
S007,18,A,0,Competitor_FlippedClassroom,2.5,Projects
S007,18,B,0,Traditional_Lecture,3.5,CaseStudies
S007,18,C,0,Competitor_ProjectBased,2.5,CaseStudies
S007,18,D,1,Competitor_HybridOnline,2.5,Exams
S007,18,None,0,,,
S007,19,A,0,Competitor_HybridOnline,2.5,Exams
S007,19,B,0,Competitor_ProjectBased,6.5,Mixed
S007,19,C,1,Traditional_Lecture,6.5,CaseStudies
S007,19,D,0,Competitor_FlippedClassroom,2.5,Exams
S007,19,None,0,,,
S007,20,A,0,Competitor_FlippedClassroom,3.5,Projects
S007,20,B,1,Competitor_ProjectBased,4.5,Mixed
S007,20,C,0,Competitor_HybridOnline,2.5,Mixed
S007,20,D,0,Competitor_HybridOnline,5.5,Projects
S007,20,None,0,,,
S007,21,A,1,Competitor_FlippedClassroom,4.5,Exams
S007,21,B,0,Traditional_Lecture,2.5,CaseStudies
S007,21,C,0,Competitor_HybridOnline,5.5,CaseStudies
S007,21,D,0,Traditional_Lecture,8.0,Exams
S007,21,None,0,,,
S007,22,A,0,Competitor_FlippedClassroom,2.5,CaseStudies
S007,22,B,0,Competitor_HybridOnline,8.0,Mixed
S007,22,C,0,Traditional_Lecture,6.5,Exams
S007,22,D,1,Competitor_FlippedClassroom,3.5,CaseStudies
S007,22,None,0,,,
S007,23,A,1,Competitor_ProjectBased,2.5,Exams
S007,23,B,0,Competitor_ProjectBased,6.5,Exams
S007,23,C,0,Competitor_FlippedClassroom,4.5,Exams
S007,23,D,0,Competitor_FlippedClassroom,6.5,Projects
S007,23,None,0,,,
S007,24,A,0,Competitor_HybridOnline,2.5,Mixed
S007,24,B,0,Competitor_FlippedClassroom,6.5,Projects
S007,24,C,0,Competitor_HybridOnline,8.0,Mixed
S007,24,D,1,Competitor_HybridOnline,8.0,Projects
S007,24,None,0,,,
S007,25,A,0,Traditional_Lecture,6.5,Mixed
S007,25,B,0,Traditional_Lecture,2.5,CaseStudies
S007,25,C,1,Competitor_FlippedClassroom,2.5,Mixed
S007,25,D,0,Competitor_HybridOnline,4.5,Exams
S007,25,None,0,,,
S007,26,A,0,Competitor_ProjectBased,5.5,CaseStudies
S007,26,B,1,Competitor_FlippedClassroom,4.5,CaseStudies
S007,26,C,0,Competitor_HybridOnline,3.5,CaseStudies
S007,26,D,0,Traditional_Lecture,6.5,Mixed
S007,26,None,0,,,
S007,27,A,0,Competitor_FlippedClassroom,8.0,Exams
S007,27,B,0,Traditional_Lecture,4.5,Projects
S007,27,C,1,Competitor_HybridOnline,8.0,Projects
S007,27,D,0,Competitor_HybridOnline,4.5,Mixed
S007,27,None,0,,,
S007,28,A,0,Traditional_Lecture,2.5,Exams
S007,28,B,0,Competitor_ProjectBased,5.5,Mixed
S007,28,C,0,Competitor_ProjectBased,2.5,Projects
S007,28,D,1,Traditional_Lecture,3.5,CaseStudies
S007,28,None,0,,,
S007,29,A,0,Competitor_HybridOnline,6.5,CaseStudies
S007,29,B,0,Traditional_Lecture,2.5,Exams
S007,29,C,0,Competitor_ProjectBased,6.5,Exams
S007,29,D,1,Competitor_ProjectBased,5.5,Exams
S007,29,None,0,,,
S007,30,A,0,Competitor_ProjectBased,5.5,CaseStudies
S007,30,B,0,Traditional_Lecture,8.0,Projects
S007,30,C,1,Competitor_FlippedClassroom,8.0,CaseStudies
S007,30,D,0,Competitor_FlippedClassroom,3.5,Mixed
S007,30,None,0,,,
S008,1,A,0,Competitor_ProjectBased,4.5,CaseStudies
S008,1,B,0,Competitor_FlippedClassroom,2.5,Projects
S008,1,C,0,Competitor_HybridOnline,4.5,CaseStudies
S008,1,D,1,Competitor_ProjectBased,5.5,Exams
