respondent_id,task_id,alternative_id,chosen,Music Library,Audio Quality,Podcast Access,Social Features,Price Tier
65,3,2,1,80M songs,Standard,None,Live Listening,$5.99/mo
65,3,3,0,100M+ songs,Standard,Limited,Live Listening,$5.99/mo
65,4,1,0,50M songs,Lossless,Full Library,Shared Playlists,$5.99/mo
65,4,2,0,100M+ songs,Standard,Full Library,Live Listening,$5.99/mo
65,4,3,1,50M songs,High-Fi,Limited,None,$11.99/mo
65,5,1,1,80M songs,Standard,Full Library,Shared Playlists,$11.99/mo
65,5,2,0,80M songs,Lossless,Limited,Shared Playlists,$11.99/mo
65,5,3,0,100M+ songs,Lossless,Limited,Live Listening,$5.99/mo
65,6,1,0,50M songs,Lossless,Full Library,Shared Playlists,$11.99/mo
65,6,2,1,100M+ songs,High-Fi,Full Library,None,Free w/ Ads
65,6,3,0,80M songs,High-Fi,Limited,None,$11.99/mo
65,7,1,1,50M songs,Lossless,Full Library,Shared Playlists,$11.99/mo
65,7,2,0,100M+ songs,High-Fi,Limited,Shared Playlists,$5.99/mo
65,7,3,0,100M+ songs,Standard,None,Shared Playlists,$5.99/mo
65,8,1,0,50M songs,High-Fi,Limited,Shared Playlists,$5.99/mo
65,8,2,0,80M songs,Lossless,None,None,$5.99/mo
65,8,3,1,50M songs,Lossless,Limited,Live Listening,$11.99/mo
66,1,1,1,50M songs,Lossless,Full Library,None,Free w/ Ads
66,1,2,0,100M+ songs,Standard,None,Shared Playlists,$5.99/mo
66,1,3,0,100M+ songs,High-Fi,None,None,$5.99/mo
66,2,1,0,80M songs,High-Fi,None,None,$11.99/mo
66,2,2,1,100M+ songs,High-Fi,Limited,None,Free w/ Ads
66,2,3,0,50M songs,Lossless,None,Live Listening,$5.99/mo
66,3,1,0,50M songs,Standard,Full Library,None,$5.99/mo
66,3,2,1,80M songs,Lossless,Limited,Shared Playlists,Free w/ Ads
66,3,3,0,50M songs,Lossless,Full Library,Live Listening,$11.99/mo
66,4,1,0,100M+ songs,High-Fi,Limited,Shared Playlists,$11.99/mo
66,4,2,0,100M+ songs,High-Fi,None,None,$11.99/mo
66,4,3,1,100M+ songs,Lossless,Limited,Live Listening,$5.99/mo
66,5,1,0,80M songs,Lossless,Limited,None,Free w/ Ads
66,5,2,0,100M+ songs,Lossless,Limited,None,$11.99/mo
66,5,3,1,80M songs,Lossless,Limited,Shared Playlists,$5.99/mo
66,6,1,0,80M songs,Lossless,Full Library,Live Listening,$5.99/mo
66,6,2,1,100M+ songs,Standard,Full Library,None,$5.99/mo
66,6,3,0,50M songs,Lossless,Full Library,Shared Playlists,$5.99/mo
66,7,1,1,100M+ songs,High-Fi,Full Library,None,$11.99/mo
66,7,2,0,80M songs,Lossless,None,Shared Playlists,Free w/ Ads
66,7,3,0,50M songs,High-Fi,None,Shared Playlists,$11.99/mo
66,8,1,0,80M songs,Standard,Limited,None,$11.99/mo
66,8,2,0,100M+ songs,Standard,None,None,Free w/ Ads
66,8,3,1,100M+ songs,Lossless,Limited,Shared Playlists,$5.99/mo
67,1,1,1,50M songs,Standard,Full Library,Live Listening,Free w/ Ads
67,1,2,0,80M songs,High-Fi,Full Library,None,$11.99/mo
67,1,3,0,80M songs,High-Fi,None,Shared Playlists,$11.99/mo
67,2,1,0,80M songs,Lossless,Full Library,Live Listening,$5.99/mo
67,2,2,1,100M+ songs,Lossless,Full Library,Live Listening,Free w/ Ads
67,2,3,0,50M songs,High-Fi,Full Library,Live Listening,Free w/ Ads
67,3,1,1,80M songs,High-Fi,Full Library,None,Free w/ Ads
67,3,2,0,100M+ songs,High-Fi,Full Library,Shared Playlists,$5.99/mo
67,3,3,0,100M+ songs,Standard,Limited,Shared Playlists,Free w/ Ads
67,4,1,1,100M+ songs,Lossless,Limited,Live Listening,$5.99/mo
67,4,2,0,100M+ songs,High-Fi,None,Shared Playlists,$5.99/mo
67,4,3,0,50M songs,Lossless,Full Library,None,$11.99/mo
67,5,1,1,100M+ songs,High-Fi,Full Library,None,Free w/ Ads
67,5,2,0,100M+ songs,Standard,Limited,None,Free w/ Ads
67,5,3,0,50M songs,Lossless,None,None,Free w/ Ads
67,6,1,0,50M songs,High-Fi,None,Live Listening,Free w/ Ads
67,6,2,1,100M+ songs,Standard,Full Library,Shared Playlists,Free w/ Ads
67,6,3,0,80M songs,Standard,Limited,Live Listening,Free w/ Ads
67,7,1,1,80M songs,Lossless,Limited,Live Listening,$11.99/mo
67,7,2,0,50M songs,Standard,None,Shared Playlists,Free w/ Ads
67,7,3,0,100M+ songs,Lossless,Full Library,Live Listening,$11.99/mo
67,8,1,1,100M+ songs,Lossless,None,None,Free w/ Ads
67,8,2,0,100M+ songs,Lossless,Limited,Shared Playlists,$11.99/mo
67,8,3,0,100M+ songs,Standard,Limited,None,Free w/ Ads
68,1,1,0,50M songs,High-Fi,Full Library,Shared Playlists,$11.99/mo
68,1,2,0,50M songs,Lossless,Limited,None,$11.99/mo
68,1,3,1,100M+ songs,High-Fi,Full Library,None,Free w/ Ads
68,2,1,0,80M songs,Standard,Full Library,None,$11.99/mo
68,2,2,0,80M songs,Lossless,Full Library,None,$5.99/mo
68,2,3,1,100M+ songs,High-Fi,Full Library,Shared Playlists,Free w/ Ads
68,3,1,0,100M+ songs,Lossless,Full Library,None,$11.99/mo
68,3,2,1,50M songs,Lossless,Full Library,Live Listening,Free w/ Ads
68,3,3,0,80M songs,High-Fi,Limited,None,$11.99/mo
68,4,1,0,50M songs,High-Fi,Full Library,None,Free w/ Ads
68,4,2,1,80M songs,High-Fi,Limited,Live Listening,$11.99/mo
68,4,3,0,50M songs,High-Fi,None,None,$11.99/mo
68,5,1,0,50M songs,High-Fi,Full Library,Shared Playlists,$11.99/mo
68,5,2,0,50M songs,Standard,Full Library,Live Listening,Free w/ Ads
68,5,3,1,100M+ songs,High-Fi,Limited,Shared Playlists,Free w/ Ads
68,6,1,0,100M+ songs,Lossless,Limited,None,$11.99/mo
68,6,2,0,80M songs,Standard,Limited,Shared Playlists,$11.99/mo
68,6,3,1,80M songs,Lossless,Full Library,None,$5.99/mo
68,7,1,1,50M songs,Lossless,Limited,None,Free w/ Ads
68,7,2,0,50M songs,Lossless,Limited,Shared Playlists,$5.99/mo
68,7,3,0,50M songs,Lossless,Limited,Shared Playlists,Free w/ Ads
68,8,1,0,80M songs,Standard,Full Library,Live Listening,$11.99/mo
68,8,2,1,80M songs,High-Fi,Limited,Shared Playlists,$11.99/mo
68,8,3,0,100M+ songs,High-Fi,Limited,Shared Playlists,$11.99/mo
69,1,1,1,100M+ songs,High-Fi,Limited,None,$5.99/mo
69,1,2,0,80M songs,Lossless,Limited,Shared Playlists,$11.99/mo
69,1,3,0,100M+ songs,Standard,Limited,Live Listening,$11.99/mo
69,2,1,0,50M songs,High-Fi,None,Live Listening,$5.99/mo
69,2,2,1,80M songs,Lossless,Limited,Shared Playlists,$11.99/mo
69,2,3,0,80M songs,Lossless,Limited,Live Listening,$11.99/mo
69,3,1,0,100M+ songs,Lossless,None,None,$11.99/mo
69,3,2,0,80M songs,Standard,Full Library,Live Listening,$5.99/mo
69,3,3,1,100M+ songs,High-Fi,None,Live Listening,Free w/ Ads
69,4,1,1,100M+ songs,Lossless,None,Live Listening,$11.99/mo
69,4,2,0,50M songs,Standard,None,Shared Playlists,Free w/ Ads
69,4,3,0,80M songs,High-Fi,None,Shared Playlists,$11.99/mo
69,5,1,0,50M songs,Lossless,Limited,None,Free w/ Ads
69,5,2,1,50M songs,High-Fi,Limited,Live Listening,Free w/ Ads
69,5,3,0,50M songs,Lossless,None,Live Listening,Free w/ Ads
69,6,1,0,100M+ songs,High-Fi,Full Library,None,$5.99/mo
69,6,2,1,100M+ songs,Standard,Limited,None,Free w/ Ads
69,6,3,0,80M songs,Lossless,None,Shared Playlists,$11.99/mo
69,7,1,1,100M+ songs,Standard,Full Library,Shared Playlists,$5.99/mo
69,7,2,0,50M songs,Standard,Full Library,Live Listening,$11.99/mo
69,7,3,0,80M songs,Standard,None,None,$11.99/mo
69,8,1,0,50M songs,Standard,Full Library,Live Listening,$5.99/mo
69,8,2,0,100M+ songs,Standard,Full Library,Live Listening,$5.99/mo
69,8,3,1,50M songs,Standard,Limited,Shared Playlists,Free w/ Ads
70,1,1,1,80M songs,Lossless,Full Library,Shared Playlists,Free w/ Ads
70,1,2,0,80M songs,High-Fi,Limited,None,$5.99/mo
70,1,3,0,80M songs,Standard,Full Library,None,Free w/ Ads
70,2,1,0,80M songs,Standard,Full Library,None,Free w/ Ads
70,2,2,0,80M songs,Standard,None,None,$5.99/mo
70,2,3,1,80M songs,Standard,None,Live Listening,$11.99/mo
70,3,1,1,100M+ songs,Standard,Limited,Shared Playlists,$5.99/mo
70,3,2,0,50M songs,Lossless,Limited,Shared Playlists,$11.99/mo
70,3,3,0,80M songs,Standard,None,None,$11.99/mo
70,4,1,0,80M songs,High-Fi,Limited,Live Listening,Free w/ Ads
70,4,2,1,50M songs,Standard,None,Shared Playlists,Free w/ Ads
70,4,3,0,50M songs,Standard,Full Library,None,$11.99/mo
70,5,1,0,100M+ songs,Standard,Full Library,Shared Playlists,$5.99/mo
70,5,2,0,50M songs,High-Fi,Full Library,Live Listening,Free w/ Ads
70,5,3,1,100M+ songs,Standard,None,Live Listening,$5.99/mo
70,6,1,0,50M songs,High-Fi,Full Library,Live Listening,$11.99/mo
70,6,2,0,100M+ songs,Standard,None,Live Listening,$5.99/mo
70,6,3,1,50M songs,High-Fi,None,Shared Playlists,$11.99/mo
70,7,1,0,80M songs,Lossless,Limited,None,$5.99/mo
70,7,2,1,80M songs,Lossless,None,Live Listening,$11.99/mo
70,7,3,0,50M songs,High-Fi,Full Library,None,Free w/ Ads
70,8,1,0,100M+ songs,Standard,Limited,Shared Playlists,$11.99/mo
70,8,2,0,80M songs,High-Fi,None,Live Listening,Free w/ Ads
70,8,3,1,50M songs,Standard,None,Live Listening,Free w/ Ads
71,1,1,1,100M+ songs,Lossless,Limited,Shared Playlists,$5.99/mo
71,1,2,0,80M songs,High-Fi,None,Live Listening,$5.99/mo
71,1,3,0,80M songs,Lossless,Full Library,Live Listening,$5.99/mo
71,2,1,0,50M songs,Standard,None,None,Free w/ Ads
71,2,2,1,100M+ songs,Lossless,None,Live Listening,$5.99/mo
71,2,3,0,80M songs,Standard,Limited,Live Listening,Free w/ Ads
71,3,1,0,50M songs,Standard,None,Live Listening,Free w/ Ads
71,3,2,0,80M songs,High-Fi,Full Library,Live Listening,Free w/ Ads
71,3,3,1,50M songs,High-Fi,Limited,None,Free w/ Ads
71,4,1,0,80M songs,High-Fi,Limited,None,Free w/ Ads
71,4,2,0,100M+ songs,Standard,Full Library,Shared Playlists,$5.99/mo
71,4,3,1,50M songs,Standard,Limited,Shared Playlists,$5.99/mo
71,5,1,1,100M+ songs,High-Fi,Full Library,None,$5.99/mo
71,5,2,0,50M songs,Lossless,Limited,Shared Playlists,$11.99/mo
71,5,3,0,80M songs,Lossless,Full Library,Shared Playlists,$11.99/mo
71,6,1,0,50M songs,Standard,Limited,Live Listening,$11.99/mo
71,6,2,1,100M+ songs,High-Fi,Limited,Shared Playlists,Free w/ Ads
71,6,3,0,100M+ songs,High-Fi,None,Live Listening,$11.99/mo
71,7,1,0,100M+ songs,Standard,Full Library,Shared Playlists,$11.99/mo
71,7,2,1,100M+ songs,Lossless,None,Live Listening,Free w/ Ads
71,7,3,0,100M+ songs,Standard,Full Library,Live Listening,$5.99/mo
71,8,1,0,50M songs,Standard,Full Library,Shared Playlists,$5.99/mo
71,8,2,1,80M songs,Standard,None,Live Listening,$5.99/mo
71,8,3,0,80M songs,Standard,Full Library,None,Free w/ Ads
72,1,1,1,100M+ songs,High-Fi,Full Library,None,$11.99/mo
72,1,2,0,100M+ songs,Lossless,Limited,Live Listening,$5.99/mo
72,1,3,0,80M songs,Lossless,Full Library,Shared Playlists,$11.99/mo
72,2,1,0,80M songs,High-Fi,None,None,Free w/ Ads
72,2,2,1,80M songs,Lossless,None,Shared Playlists,$5.99/mo
72,2,3,0,50M songs,High-Fi,Full Library,Live Listening,Free w/ Ads
72,3,1,0,100M+ songs,High-Fi,Full Library,Shared Playlists,Free w/ Ads
72,3,2,1,100M+ songs,Lossless,Full Library,Live Listening,$11.99/mo
72,3,3,0,100M+ songs,Standard,Full Library,Shared Playlists,$11.99/mo
72,4,1,0,50M songs,Standard,None,Live Listening,Free w/ Ads
72,4,2,1,100M+ songs,Lossless,Limited,None,$5.99/mo
72,4,3,0,100M+ songs,Lossless,Limited,Shared Playlists,$5.99/mo
72,5,1,0,50M songs,High-Fi,Limited,None,$5.99/mo
72,5,2,0,80M songs,Lossless,Limited,None,$5.99/mo
72,5,3,1,80M songs,High-Fi,Full Library,Live Listening,$5.99/mo
72,6,1,0,80M songs,High-Fi,None,None,$11.99/mo
72,6,2,0,50M songs,Standard,Limited,Shared Playlists,$11.99/mo
72,6,3,1,80M songs,Standard,None,Shared Playlists,Free w/ Ads
72,7,1,1,80M songs,Lossless,None,Live Listening,Free w/ Ads
72,7,2,0,100M+ songs,Standard,Limited,Shared Playlists,$5.99/mo
72,7,3,0,100M+ songs,Standard,Limited,Live Listening,Free w/ Ads
72,8,1,1,80M songs,Standard,Full Library,Live Listening,Free w/ Ads
72,8,2,0,80M songs,Standard,None,Shared Playlists,$11.99/mo
72,8,3,0,50M songs,Standard,Full Library,Live Listening,$11.99/mo
73,1,1,1,80M songs,High-Fi,Limited,None,Free w/ Ads
73,1,2,0,80M songs,High-Fi,Full Library,Live Listening,$5.99/mo
73,1,3,0,100M+ songs,Standard,Limited,Shared Playlists,Free w/ Ads
73,2,1,0,100M+ songs,Lossless,Limited,Live Listening,$5.99/mo
73,2,2,0,100M+ songs,Lossless,Limited,None,$5.99/mo
73,2,3,1,100M+ songs,Standard,Full Library,Shared Playlists,Free w/ Ads
73,3,1,0,50M songs,High-Fi,None,Live Listening,Free w/ Ads
73,3,2,1,100M+ songs,Lossless,Limited,Shared Playlists,Free w/ Ads
73,3,3,0,50M songs,Standard,Limited,Shared Playlists,$11.99/mo
73,4,1,0,50M songs,High-Fi,Limited,None,$11.99/mo
73,4,2,1,80M songs,Standard,Limited,None,$11.99/mo
73,4,3,0,100M+ songs,Lossless,Full Library,None,Free w/ Ads
73,5,1,0,80M songs,High-Fi,Full Library,Shared Playlists,$11.99/mo
73,5,2,1,50M songs,Lossless,Full Library,None,$5.99/mo
73,5,3,0,80M songs,Lossless,Limited,Shared Playlists,$11.99/mo
73,6,1,0,80M songs,Lossless,None,None,$5.99/mo
73,6,2,0,100M+ songs,High-Fi,Full Library,None,$11.99/mo
73,6,3,1,50M songs,High-Fi,Full Library,Shared Playlists,Free w/ Ads
73,7,1,0,50M songs,Standard,Full Library,None,$5.99/mo
73,7,2,0,50M songs,Lossless,Limited,Shared Playlists,$5.99/mo
73,7,3,1,80M songs,High-Fi,Limited,Shared Playlists,$5.99/mo
73,8,1,0,80M songs,Lossless,Full Library,None,$11.99/mo
73,8,2,0,80M songs,High-Fi,Limited,None,$11.99/mo
73,8,3,1,100M+ songs,Standard,Full Library,None,$5.99/mo
74,1,1,0,100M+ songs,Standard,Full Library,Shared Playlists,$5.99/mo
74,1,2,1,80M songs,Standard,Full Library,Live Listening,$5.99/mo
74,1,3,0,80M songs,Standard,Limited,None,$11.99/mo
74,2,1,0,100M+ songs,High-Fi,Limited,Live Listening,$5.99/mo
74,2,2,1,80M songs,Lossless,None,Shared Playlists,Free w/ Ads
74,2,3,0,50M songs,High-Fi,None,Shared Playlists,$5.99/mo
74,3,1,1,100M+ songs,Lossless,None,None,Free w/ Ads
74,3,2,0,50M songs,High-Fi,Limited,Shared Playlists,Free w/ Ads
74,3,3,0,50M songs,High-Fi,Limited,Shared Playlists,$5.99/mo
74,4,1,0,80M songs,Standard,Full Library,Shared Playlists,$11.99/mo
74,4,2,0,80M songs,Standard,None,Live Listening,$11.99/mo
74,4,3,1,100M+ songs,Lossless,Full Library,Shared Playlists,Free w/ Ads
74,5,1,0,100M+ songs,Lossless,None,Shared Playlists,$11.99/mo
74,5,2,0,100M+ songs,Standard,Full Library,None,$11.99/mo
74,5,3,1,80M songs,Lossless,Limited,None,$5.99/mo
74,6,1,1,80M songs,Lossless,Limited,Live Listening,Free w/ Ads
74,6,2,0,80M songs,Standard,None,None,$5.99/mo
74,6,3,0,100M+ songs,High-Fi,None,None,$5.99/mo
74,7,1,0,50M songs,Standard,Limited,Live Listening,$11.99/mo
74,7,2,0,100M+ songs,High-Fi,Limited,Shared Playlists,$5.99/mo
74,7,3,1,100M+ songs,Standard,Full Library,Shared Playlists,$5.99/mo
74,8,1,0,50M songs,High-Fi,Full Library,None,$11.99/mo
74,8,2,1,80M songs,Standard,None,Live Listening,$11.99/mo
74,8,3,0,100M+ songs,Lossless,Limited,None,$11.99/mo
75,1,1,0,100M+ songs,High-Fi,Full Library,Live Listening,$11.99/mo
75,1,2,1,100M+ songs,Standard,None,Live Listening,Free w/ Ads
75,1,3,0,100M+ songs,Standard,None,None,$11.99/mo
75,2,1,1,50M songs,High-Fi,Full Library,Shared Playlists,Free w/ Ads
75,2,2,0,50M songs,Standard,None,Live Listening,Free w/ Ads
75,2,3,0,50M songs,Standard,Full Library,Live Listening,Free w/ Ads
75,3,1,1,100M+ songs,Lossless,Full Library,Shared Playlists,$11.99/mo
75,3,2,0,100M+ songs,High-Fi,Full Library,Live Listening,$11.99/mo
75,3,3,0,100M+ songs,Lossless,Full Library,Live Listening,$11.99/mo
75,4,1,1,100M+ songs,Lossless,Limited,Live Listening,$11.99/mo
75,4,2,0,80M songs,Lossless,Limited,Live Listening,$5.99/mo
75,4,3,0,80M songs,Standard,Full Library,Live Listening,Free w/ Ads
75,5,1,0,50M songs,High-Fi,Full Library,Live Listening,Free w/ Ads
75,5,2,0,100M+ songs,High-Fi,Limited,Shared Playlists,$11.99/mo
75,5,3,1,80M songs,High-Fi,Limited,Live Listening,$11.99/mo
75,6,1,0,80M songs,Standard,Limited,Live Listening,$5.99/mo
75,6,2,1,80M songs,High-Fi,Full Library,Live Listening,$11.99/mo
75,6,3,0,80M songs,Standard,None,Shared Playlists,Free w/ Ads
75,7,1,0,100M+ songs,Lossless,Limited,None,$5.99/mo
75,7,2,1,50M songs,Lossless,Limited,Live Listening,Free w/ Ads
75,7,3,0,80M songs,High-Fi,None,None,$11.99/mo
75,8,1,1,100M+ songs,High-Fi,None,Live Listening,$11.99/mo
75,8,2,0,80M songs,Standard,Full Library,Shared Playlists,Free w/ Ads
75,8,3,0,50M songs,High-Fi,None,None,Free w/ Ads
76,1,1,0,50M songs,High-Fi,Limited,Shared Playlists,Free w/ Ads
76,1,2,1,100M+ songs,Lossless,Limited,None,Free w/ Ads
76,1,3,0,50M songs,Standard,Limited,Shared Playlists,$5.99/mo
76,2,1,0,80M songs,Lossless,None,Shared Playlists,$11.99/mo
76,2,2,1,80M songs,Standard,Limited,None,Free w/ Ads
76,2,3,0,100M+ songs,Standard,Limited,Shared Playlists,$5.99/mo
76,3,1,0,50M songs,High-Fi,None,Live Listening,$5.99/mo
76,3,2,0,50M songs,High-Fi,Full Library,Live Listening,Free w/ Ads
76,3,3,1,80M songs,High-Fi,Full Library,None,Free w/ Ads
76,4,1,0,80M songs,Lossless,None,Shared Playlists,$5.99/mo
76,4,2,1,100M+ songs,Lossless,Limited,Shared Playlists,$5.99/mo
76,4,3,0,50M songs,Lossless,None,Live Listening,$5.99/mo
76,5,1,1,50M songs,Lossless,None,None,Free w/ Ads
76,5,2,0,50M songs,Lossless,None,None,$11.99/mo
76,5,3,0,100M+ songs,High-Fi,None,Shared Playlists,$5.99/mo
76,6,1,1,50M songs,High-Fi,Full Library,Shared Playlists,$5.99/mo
76,6,2,0,50M songs,Lossless,None,Live Listening,$11.99/mo
76,6,3,0,80M songs,High-Fi,Full Library,Shared Playlists,$5.99/mo
76,7,1,1,80M songs,High-Fi,Full Library,None,Free w/ Ads
76,7,2,0,50M songs,High-Fi,None,Live Listening,$11.99/mo
76,7,3,0,80M songs,High-Fi,None,Live Listening,Free w/ Ads
76,8,1,0,50M songs,Lossless,Full Library,Live Listening,$11.99/mo
76,8,2,0,100M+ songs,High-Fi,None,Live Listening,$11.99/mo
76,8,3,1,80M songs,Standard,Limited,Live Listening,$11.99/mo
77,1,1,0,100M+ songs,Lossless,Full Library,Live Listening,$11.99/mo
77,1,2,0,50M songs,Standard,Limited,Live Listening,$11.99/mo
77,1,3,1,50M songs,High-Fi,Full Library,Shared Playlists,$11.99/mo
77,2,1,1,80M songs,High-Fi,Limited,Shared Playlists,$5.99/mo
77,2,2,0,50M songs,Standard,None,Live Listening,$11.99/mo
77,2,3,0,50M songs,High-Fi,Full Library,Live Listening,Free w/ Ads
77,3,1,1,50M songs,Lossless,Limited,Shared Playlists,Free w/ Ads
77,3,2,0,50M songs,High-Fi,None,Live Listening,$5.99/mo
77,3,3,0,100M+ songs,Lossless,None,None,$11.99/mo
77,4,1,0,50M songs,Standard,None,Live Listening,$5.99/mo
77,4,2,1,80M songs,Lossless,None,Live Listening,$11.99/mo
77,4,3,0,50M songs,High-Fi,None,Shared Playlists,$5.99/mo
77,5,1,0,80M songs,High-Fi,Full Library,None,Free w/ Ads
77,5,2,0,80M songs,Standard,None,Live Listening,Free w/ Ads
77,5,3,1,80M songs,Lossless,Limited,Shared Playlists,$5.99/mo
77,6,1,1,80M songs,Lossless,Full Library,Live Listening,$5.99/mo
77,6,2,0,50M songs,High-Fi,None,Live Listening,$11.99/mo
77,6,3,0,50M songs,Standard,Limited,Live Listening,$11.99/mo
77,7,1,1,80M songs,Lossless,Full Library,None,Free w/ Ads
77,7,2,0,100M+ songs,Standard,Full Library,Shared Playlists,$5.99/mo
77,7,3,0,80M songs,High-Fi,None,None,$11.99/mo
77,8,1,0,80M songs,Lossless,None,None,$11.99/mo
77,8,2,0,50M songs,Lossless,None,None,$5.99/mo
77,8,3,1,50M songs,Standard,None,Shared Playlists,Free w/ Ads
78,1,1,0,50M songs,Standard,Limited,Live Listening,$5.99/mo
78,1,2,1,100M+ songs,Standard,None,Live Listening,$5.99/mo
78,1,3,0,80M songs,Standard,Full Library,None,$11.99/mo
78,2,1,1,50M songs,Lossless,Limited,Shared Playlists,$5.99/mo
78,2,2,0,50M songs,Standard,None,Live Listening,$11.99/mo
78,2,3,0,100M+ songs,High-Fi,None,Shared Playlists,$11.99/mo
78,3,1,1,100M+ songs,High-Fi,Full Library,Live Listening,Free w/ Ads
78,3,2,0,80M songs,High-Fi,Limited,Live Listening,$11.99/mo
78,3,3,0,50M songs,Standard,Limited,Live Listening,$11.99/mo
78,4,1,0,50M songs,Standard,Full Library,None,$5.99/mo
78,4,2,0,100M+ songs,Standard,None,None,$11.99/mo
78,4,3,1,80M songs,Standard,Full Library,Live Listening,$11.99/mo
78,5,1,0,50M songs,High-Fi,Limited,None,$11.99/mo
78,5,2,0,100M+ songs,Standard,Full Library,None,$11.99/mo
78,5,3,1,80M songs,Lossless,Limited,Shared Playlists,$5.99/mo
78,6,1,0,100M+ songs,High-Fi,Limited,Live Listening,$11.99/mo
78,6,2,1,100M+ songs,Standard,Full Library,Live Listening,Free w/ Ads
78,6,3,0,50M songs,Lossless,None,Shared Playlists,$5.99/mo
78,7,1,0,80M songs,Standard,None,Live Listening,$11.99/mo
78,7,2,0,100M+ songs,High-Fi,Limited,Shared Playlists,$11.99/mo
78,7,3,1,100M+ songs,Lossless,Full Library,Shared Playlists,$11.99/mo
78,8,1,0,50M songs,Lossless,None,None,Free w/ Ads
78,8,2,0,100M+ songs,High-Fi,None,None,$5.99/mo
78,8,3,1,80M songs,High-Fi,Full Library,Shared Playlists,Free w/ Ads
79,1,1,1,80M songs,Lossless,Limited,Shared Playlists,Free w/ Ads
79,1,2,0,50M songs,Lossless,Limited,Live Listening,Free w/ Ads
79,1,3,0,80M songs,Standard,Full Library,None,$5.99/mo
79,2,1,0,80M songs,High-Fi,Full Library,None,$5.99/mo
79,2,2,1,80M songs,High-Fi,Limited,None,Free w/ Ads
79,2,3,0,100M+ songs,Lossless,None,Live Listening,$11.99/mo
79,3,1,0,100M+ songs,High-Fi,Limited,Live Listening,$11.99/mo
79,3,2,1,80M songs,High-Fi,Limited,None,Free w/ Ads
79,3,3,0,50M songs,High-Fi,None,Live Listening,Free w/ Ads
79,4,1,0,50M songs,Standard,None,Live Listening,$5.99/mo
79,4,2,1,80M songs,Standard,Limited,None,$11.99/mo
79,4,3,0,50M songs,Standard,Limited,None,Free w/ Ads
79,5,1,0,80M songs,High-Fi,Limited,Live Listening,$11.99/mo
79,5,2,0,100M+ songs,High-Fi,Limited,Shared Playlists,Free w/ Ads
79,5,3,1,100M+ songs,High-Fi,Limited,Shared Playlists,Free w/ Ads
79,6,1,0,80M songs,Standard,Full Library,Shared Playlists,$11.99/mo
79,6,2,0,100M+ songs,Standard,Limited,Shared Playlists,$11.99/mo
79,6,3,1,100M+ songs,Lossless,None,None,$5.99/mo
79,7,1,1,80M songs,Lossless,Full Library,Live Listening,Free w/ Ads
79,7,2,0,50M songs,Lossless,Limited,Live Listening,Free w/ Ads
79,7,3,0,100M+ songs,Lossless,Full Library,Shared Playlists,$11.99/mo
79,8,1,0,80M songs,High-Fi,Limited,None,$5.99/mo
79,8,2,0,100M+ songs,High-Fi,Limited,Live Listening,$11.99/mo
79,8,3,1,50M songs,Lossless,None,Live Listening,$5.99/mo
80,1,1,0,100M+ songs,High-Fi,Full Library,None,Free w/ Ads
80,1,2,0,50M songs,High-Fi,Full Library,Live Listening,$5.99/mo
80,1,3,1,100M+ songs,Standard,None,Live Listening,$11.99/mo
80,2,1,0,50M songs,Lossless,Limited,Shared Playlists,$11.99/mo
80,2,2,0,50M songs,Standard,None,Shared Playlists,Free w/ Ads
80,2,3,1,100M+ songs,Lossless,Limited,None,$5.99/mo
80,3,1,0,50M songs,Lossless,Limited,Shared Playlists,$5.99/mo
80,3,2,0,50M songs,Standard,Full Library,None,$11.99/mo
80,3,3,1,80M songs,Standard,Limited,Live Listening,$11.99/mo
80,4,1,0,80M songs,Lossless,Full Library,None,$5.99/mo
80,4,2,1,80M songs,Standard,Limited,Live Listening,$5.99/mo
80,4,3,0,80M songs,Lossless,Limited,Shared Playlists,Free w/ Ads
80,5,1,0,50M songs,Lossless,None,Shared Playlists,$11.99/mo
80,5,2,1,100M+ songs,Lossless,None,Live Listening,$11.99/mo
80,5,3,0,80M songs,Lossless,Full Library,Shared Playlists,Free w/ Ads
80,6,1,0,80M songs,Lossless,Limited,None,Free w/ Ads
80,6,2,1,100M+ songs,Standard,None,None,$5.99/mo
80,6,3,0,100M+ songs,High-Fi,Limited,Shared Playlists,$11.99/mo
80,7,1,1,100M+ songs,Standard,None,Live Listening,Free w/ Ads
80,7,2,0,80M songs,High-Fi,Full Library,Shared Playlists,Free w/ Ads
80,7,3,0,100M+ songs,Standard,None,Shared Playlists,$5.99/mo
80,8,1,0,80M songs,High-Fi,None,Shared Playlists,Free w/ Ads
80,8,2,1,80M songs,Lossless,Limited,Live Listening,$11.99/mo
80,8,3,0,50M songs,Standard,Limited,Live Listening,$11.99/mo
81,1,1,0,80M songs,Standard,Full Library,Shared Playlists,Free w/ Ads
81,1,2,0,50M songs,Lossless,Limited,Shared Playlists,$11.99/mo
81,1,3,1,100M+ songs,Standard,Full Library,Live Listening,$11.99/mo
81,2,1,0,80M songs,Standard,None,Live Listening,$5.99/mo
81,2,2,1,80M songs,Standard,Limited,Shared Playlists,$5.99/mo
81,2,3,0,100M+ songs,Lossless,None,None,$11.99/mo
81,3,1,0,80M songs,High-Fi,None,Shared Playlists,$11.99/mo
81,3,2,0,100M+ songs,High-Fi,Limited,Shared Playlists,Free w/ Ads
