respondent_id,task_id,alternative_id,chosen,Roast,Size,Milk Option,Origin
69,8,3,0,Light,Large,No Milk,Brazil
69,9,1,0,Medium,Medium,Whole Milk,Brazil
69,9,2,0,Light,Large,Whole Milk,Colombia
69,9,3,1,Medium,Medium,Oat Milk,Brazil
69,10,1,0,Light,Large,Whole Milk,Brazil
69,10,2,1,Light,Medium,No Milk,Brazil
69,10,3,0,Medium,Small,Oat Milk,Colombia
70,1,1,0,Light,Medium,Whole Milk,Brazil
70,1,2,1,Light,Medium,Oat Milk,Brazil
70,1,3,0,Light,Medium,No Milk,Brazil
70,2,1,0,Dark,Small,Whole Milk,Brazil
70,2,2,0,Light,Medium,Whole Milk,Ethiopia
70,2,3,1,Dark,Small,No Milk,Brazil
70,3,1,1,Medium,Large,Oat Milk,Ethiopia
70,3,2,0,Medium,Small,Whole Milk,Brazil
70,3,3,0,Dark,Small,Whole Milk,Brazil
70,4,1,0,Light,Medium,Whole Milk,Colombia
70,4,2,1,Dark,Medium,Oat Milk,Brazil
70,4,3,0,Light,Medium,Whole Milk,Ethiopia
70,5,1,0,Light,Small,No Milk,Brazil
70,5,2,1,Dark,Small,Oat Milk,Brazil
70,5,3,0,Light,Large,No Milk,Ethiopia
70,6,1,0,Medium,Large,No Milk,Colombia
70,6,2,1,Medium,Small,No Milk,Colombia
70,6,3,0,Dark,Medium,Whole Milk,Ethiopia
70,7,1,0,Dark,Large,Oat Milk,Colombia
70,7,2,1,Light,Medium,Oat Milk,Ethiopia
70,7,3,0,Light,Large,Whole Milk,Ethiopia
70,8,1,0,Dark,Large,No Milk,Ethiopia
70,8,2,1,Dark,Medium,Oat Milk,Brazil
70,8,3,0,Medium,Small,No Milk,Colombia
70,9,1,1,Medium,Large,Whole Milk,Brazil
70,9,2,0,Dark,Large,Whole Milk,Ethiopia
70,9,3,0,Dark,Small,Whole Milk,Colombia
70,10,1,0,Dark,Large,Oat Milk,Ethiopia
70,10,2,1,Light,Medium,No Milk,Brazil
70,10,3,0,Dark,Small,Oat Milk,Brazil
71,1,1,1,Light,Large,No Milk,Colombia
71,1,2,0,Dark,Small,No Milk,Brazil
71,1,3,0,Medium,Small,No Milk,Colombia
71,2,1,0,Dark,Small,No Milk,Brazil
71,2,2,1,Light,Small,No Milk,Brazil
71,2,3,0,Dark,Small,Oat Milk,Brazil
71,3,1,0,Medium,Small,Whole Milk,Ethiopia
71,3,2,1,Medium,Small,Whole Milk,Ethiopia
71,3,3,0,Dark,Medium,Whole Milk,Brazil
71,4,1,0,Dark,Small,Whole Milk,Colombia
71,4,2,1,Light,Small,Oat Milk,Colombia
71,4,3,0,Dark,Large,No Milk,Brazil
71,5,1,0,Light,Large,Whole Milk,Ethiopia
71,5,2,1,Medium,Medium,Oat Milk,Brazil
71,5,3,0,Medium,Medium,No Milk,Ethiopia
71,6,1,0,Dark,Small,Whole Milk,Colombia
71,6,2,0,Dark,Medium,Whole Milk,Brazil
71,6,3,1,Dark,Medium,Whole Milk,Brazil
71,7,1,0,Dark,Large,No Milk,Ethiopia
71,7,2,1,Medium,Medium,Oat Milk,Colombia
71,7,3,0,Light,Small,Oat Milk,Colombia
71,8,1,0,Dark,Large,Oat Milk,Colombia
71,8,2,1,Light,Medium,Oat Milk,Ethiopia
71,8,3,0,Light,Medium,No Milk,Colombia
71,9,1,0,Light,Medium,No Milk,Colombia
71,9,2,0,Dark,Medium,Whole Milk,Ethiopia
71,9,3,1,Medium,Large,Whole Milk,Ethiopia
71,10,1,0,Dark,Small,No Milk,Colombia
71,10,2,1,Medium,Small,Oat Milk,Brazil
71,10,3,0,Dark,Large,Whole Milk,Ethiopia
72,1,1,0,Medium,Large,No Milk,Brazil
72,1,2,0,Dark,Medium,No Milk,Ethiopia
72,1,3,1,Medium,Large,Oat Milk,Ethiopia
72,2,1,1,Dark,Large,No Milk,Ethiopia
72,2,2,0,Light,Medium,Oat Milk,Ethiopia
72,2,3,0,Dark,Small,No Milk,Brazil
72,3,1,0,Light,Small,Whole Milk,Colombia
72,3,2,1,Medium,Large,Oat Milk,Colombia
72,3,3,0,Medium,Large,Whole Milk,Brazil
72,4,1,1,Medium,Large,Whole Milk,Brazil
72,4,2,0,Dark,Small,Oat Milk,Colombia
72,4,3,0,Dark,Small,Whole Milk,Ethiopia
72,5,1,0,Dark,Medium,No Milk,Brazil
72,5,2,1,Dark,Large,Whole Milk,Colombia
72,5,3,0,Light,Large,Whole Milk,Colombia
72,6,1,1,Medium,Small,Whole Milk,Ethiopia
72,6,2,0,Medium,Medium,Oat Milk,Colombia
72,6,3,0,Light,Medium,Whole Milk,Colombia
72,7,1,0,Light,Medium,Oat Milk,Ethiopia
72,7,2,0,Light,Small,Whole Milk,Brazil
72,7,3,1,Light,Medium,Whole Milk,Brazil
72,8,1,0,Light,Medium,Whole Milk,Ethiopia
72,8,2,1,Light,Large,Oat Milk,Ethiopia
72,8,3,0,Light,Small,Oat Milk,Brazil
72,9,1,0,Medium,Small,No Milk,Ethiopia
72,9,2,1,Light,Large,Whole Milk,Colombia
72,9,3,0,Medium,Small,No Milk,Brazil
72,10,1,0,Medium,Medium,Oat Milk,Ethiopia
72,10,2,1,Light,Large,Oat Milk,Colombia
72,10,3,0,Dark,Medium,No Milk,Colombia
73,1,1,1,Light,Large,No Milk,Ethiopia
73,1,2,0,Medium,Small,Oat Milk,Ethiopia
73,1,3,0,Dark,Large,No Milk,Ethiopia
73,2,1,0,Medium,Large,Whole Milk,Brazil
73,2,2,1,Medium,Small,No Milk,Colombia
73,2,3,0,Light,Small,Oat Milk,Brazil
73,3,1,0,Dark,Small,No Milk,Brazil
73,3,2,0,Medium,Large,Whole Milk,Colombia
73,3,3,1,Medium,Medium,Oat Milk,Colombia
73,4,1,0,Light,Large,No Milk,Brazil
73,4,2,1,Light,Medium,No Milk,Ethiopia
73,4,3,0,Light,Large,Oat Milk,Colombia
73,5,1,0,Light,Large,Whole Milk,Brazil
73,5,2,0,Light,Large,Whole Milk,Brazil
73,5,3,1,Light,Small,Oat Milk,Colombia
73,6,1,0,Light,Small,Oat Milk,Colombia
73,6,2,1,Light,Small,Oat Milk,Ethiopia
73,6,3,0,Dark,Large,No Milk,Colombia
73,7,1,0,Medium,Small,Whole Milk,Ethiopia
73,7,2,1,Medium,Small,Oat Milk,Ethiopia
73,7,3,0,Medium,Large,Oat Milk,Colombia
73,8,1,0,Light,Small,No Milk,Colombia
73,8,2,1,Dark,Medium,No Milk,Ethiopia
73,8,3,0,Dark,Small,Oat Milk,Colombia
73,9,1,0,Medium,Medium,Oat Milk,Ethiopia
73,9,2,0,Dark,Small,Whole Milk,Brazil
73,9,3,1,Light,Medium,Oat Milk,Brazil
73,10,1,0,Dark,Large,Whole Milk,Brazil
73,10,2,1,Dark,Medium,No Milk,Brazil
73,10,3,0,Light,Small,Whole Milk,Brazil
74,1,1,0,Medium,Large,Oat Milk,Colombia
74,1,2,0,Light,Small,No Milk,Colombia
74,1,3,1,Dark,Medium,Whole Milk,Ethiopia
74,2,1,1,Medium,Large,Whole Milk,Colombia
74,2,2,0,Light,Medium,Oat Milk,Brazil
74,2,3,0,Dark,Small,No Milk,Brazil
74,3,1,0,Light,Medium,No Milk,Brazil
74,3,2,1,Dark,Small,Whole Milk,Ethiopia
74,3,3,0,Dark,Large,No Milk,Colombia
74,4,1,0,Dark,Medium,Whole Milk,Ethiopia
74,4,2,0,Medium,Small,No Milk,Colombia
74,4,3,1,Light,Large,Whole Milk,Colombia
74,5,1,0,Dark,Medium,Whole Milk,Brazil
74,5,2,1,Medium,Medium,No Milk,Ethiopia
74,5,3,0,Dark,Small,No Milk,Colombia
74,6,1,0,Light,Medium,No Milk,Brazil
74,6,2,1,Medium,Small,Oat Milk,Colombia
74,6,3,0,Light,Small,Whole Milk,Colombia
74,7,1,1,Medium,Large,Whole Milk,Ethiopia
74,7,2,0,Dark,Large,Oat Milk,Brazil
74,7,3,0,Dark,Medium,Oat Milk,Colombia
74,8,1,1,Light,Medium,No Milk,Brazil
74,8,2,0,Light,Medium,No Milk,Brazil
74,8,3,0,Dark,Small,Whole Milk,Brazil
74,9,1,1,Dark,Medium,Whole Milk,Brazil
74,9,2,0,Light,Medium,No Milk,Ethiopia
74,9,3,0,Dark,Large,Oat Milk,Colombia
74,10,1,0,Dark,Large,Oat Milk,Ethiopia
74,10,2,0,Medium,Small,Oat Milk,Colombia
74,10,3,1,Light,Small,Whole Milk,Ethiopia
75,1,1,1,Medium,Large,Oat Milk,Colombia
75,1,2,0,Light,Large,No Milk,Brazil
75,1,3,0,Medium,Small,No Milk,Colombia
75,2,1,0,Dark,Small,No Milk,Colombia
75,2,2,0,Medium,Small,Whole Milk,Brazil
75,2,3,1,Light,Small,Whole Milk,Brazil
75,3,1,0,Dark,Small,No Milk,Colombia
75,3,2,1,Dark,Medium,No Milk,Ethiopia
75,3,3,0,Light,Small,No Milk,Brazil
75,4,1,1,Dark,Large,No Milk,Colombia
75,4,2,0,Light,Large,Oat Milk,Colombia
75,4,3,0,Medium,Small,No Milk,Colombia
75,5,1,1,Medium,Medium,No Milk,Ethiopia
75,5,2,0,Light,Large,Oat Milk,Brazil
75,5,3,0,Light,Medium,No Milk,Colombia
75,6,1,1,Medium,Medium,No Milk,Brazil
75,6,2,0,Medium,Small,No Milk,Brazil
75,6,3,0,Medium,Large,Oat Milk,Brazil
75,7,1,0,Medium,Small,Whole Milk,Brazil
75,7,2,1,Medium,Medium,No Milk,Ethiopia
75,7,3,0,Dark,Medium,Oat Milk,Brazil
75,8,1,0,Light,Small,Whole Milk,Colombia
75,8,2,1,Medium,Medium,Whole Milk,Ethiopia
75,8,3,0,Light,Large,Oat Milk,Brazil
75,9,1,0,Light,Medium,No Milk,Colombia
75,9,2,1,Medium,Medium,Oat Milk,Ethiopia
75,9,3,0,Medium,Large,Whole Milk,Ethiopia
75,10,1,0,Dark,Small,Oat Milk,Ethiopia
75,10,2,0,Dark,Large,Oat Milk,Brazil
75,10,3,1,Light,Medium,No Milk,Brazil
76,1,1,0,Medium,Small,No Milk,Colombia
76,1,2,1,Medium,Small,Oat Milk,Ethiopia
76,1,3,0,Dark,Medium,No Milk,Colombia
76,2,1,1,Light,Large,No Milk,Colombia
76,2,2,0,Dark,Small,Oat Milk,Brazil
76,2,3,0,Medium,Medium,No Milk,Brazil
76,3,1,1,Dark,Small,Oat Milk,Brazil
76,3,2,0,Light,Small,Oat Milk,Colombia
76,3,3,0,Light,Small,Whole Milk,Ethiopia
76,4,1,0,Light,Medium,Whole Milk,Colombia
76,4,2,1,Dark,Medium,Oat Milk,Ethiopia
76,4,3,0,Medium,Large,Whole Milk,Colombia
76,5,1,0,Light,Small,Whole Milk,Colombia
76,5,2,0,Light,Large,No Milk,Colombia
76,5,3,1,Medium,Large,Oat Milk,Brazil
76,6,1,1,Medium,Large,Whole Milk,Ethiopia
76,6,2,0,Medium,Small,Oat Milk,Colombia
76,6,3,0,Light,Large,No Milk,Ethiopia
76,7,1,1,Light,Medium,No Milk,Brazil
76,7,2,0,Dark,Small,Whole Milk,Ethiopia
76,7,3,0,Dark,Large,Oat Milk,Ethiopia
76,8,1,0,Medium,Large,Oat Milk,Colombia
76,8,2,1,Light,Small,Oat Milk,Brazil
76,8,3,0,Medium,Small,No Milk,Ethiopia
76,9,1,0,Light,Small,No Milk,Brazil
76,9,2,0,Medium,Small,Whole Milk,Colombia
76,9,3,1,Light,Small,Oat Milk,Colombia
76,10,1,0,Dark,Small,Whole Milk,Ethiopia
76,10,2,1,Medium,Small,Oat Milk,Colombia
76,10,3,0,Medium,Medium,Whole Milk,Colombia
77,1,1,1,Light,Large,Oat Milk,Ethiopia
77,1,2,0,Light,Medium,No Milk,Colombia
77,1,3,0,Light,Large,No Milk,Brazil
77,2,1,0,Light,Large,Whole Milk,Colombia
77,2,2,0,Light,Large,Whole Milk,Brazil
77,2,3,1,Dark,Medium,Oat Milk,Colombia
77,3,1,0,Medium,Large,Oat Milk,Colombia
77,3,2,1,Dark,Medium,No Milk,Colombia
77,3,3,0,Dark,Small,No Milk,Brazil
77,4,1,1,Medium,Small,No Milk,Colombia
77,4,2,0,Medium,Large,No Milk,Ethiopia
77,4,3,0,Medium,Small,Oat Milk,Colombia
77,5,1,0,Dark,Medium,Oat Milk,Colombia
77,5,2,1,Dark,Medium,Oat Milk,Ethiopia
77,5,3,0,Medium,Large,No Milk,Colombia
77,6,1,1,Medium,Small,Oat Milk,Ethiopia
77,6,2,0,Dark,Large,No Milk,Ethiopia
77,6,3,0,Dark,Medium,Oat Milk,Colombia
77,7,1,1,Dark,Medium,Oat Milk,Brazil
77,7,2,0,Dark,Small,Whole Milk,Colombia
77,7,3,0,Dark,Small,No Milk,Colombia
77,8,1,0,Light,Large,Oat Milk,Colombia
77,8,2,1,Medium,Large,No Milk,Ethiopia
77,8,3,0,Dark,Large,Oat Milk,Colombia
77,9,1,0,Dark,Small,Oat Milk,Ethiopia
77,9,2,1,Medium,Small,Oat Milk,Ethiopia
77,9,3,0,Medium,Small,Whole Milk,Brazil
77,10,1,0,Medium,Medium,No Milk,Brazil
77,10,2,0,Medium,Small,Whole Milk,Colombia
77,10,3,1,Light,Large,Oat Milk,Colombia
78,1,1,0,Light,Small,No Milk,Ethiopia
78,1,2,1,Medium,Large,Oat Milk,Ethiopia
78,1,3,0,Dark,Medium,No Milk,Colombia
78,2,1,0,Medium,Medium,Oat Milk,Colombia
78,2,2,0,Medium,Medium,Oat Milk,Brazil
78,2,3,1,Light,Large,Oat Milk,Ethiopia
78,3,1,0,Dark,Medium,No Milk,Brazil
78,3,2,0,Dark,Small,No Milk,Brazil
78,3,3,1,Dark,Small,Oat Milk,Brazil
78,4,1,0,Dark,Large,Whole Milk,Brazil
78,4,2,1,Light,Medium,No Milk,Ethiopia
78,4,3,0,Light,Large,Oat Milk,Ethiopia
78,5,1,0,Light,Medium,No Milk,Brazil
78,5,2,0,Dark,Small,No Milk,Colombia
78,5,3,1,Light,Medium,Whole Milk,Brazil
78,6,1,0,Dark,Medium,No Milk,Ethiopia
78,6,2,0,Light,Large,Whole Milk,Colombia
78,6,3,1,Medium,Small,Oat Milk,Ethiopia
78,7,1,1,Light,Large,Oat Milk,Brazil
78,7,2,0,Medium,Medium,Oat Milk,Ethiopia
78,7,3,0,Medium,Large,Oat Milk,Colombia
78,8,1,1,Medium,Medium,Oat Milk,Colombia
78,8,2,0,Light,Large,Oat Milk,Ethiopia
78,8,3,0,Dark,Large,Whole Milk,Ethiopia
78,9,1,0,Dark,Large,No Milk,Colombia
78,9,2,0,Light,Small,Whole Milk,Colombia
78,9,3,1,Medium,Small,Oat Milk,Brazil
78,10,1,0,Dark,Small,Whole Milk,Ethiopia
78,10,2,1,Light,Large,Oat Milk,Ethiopia
78,10,3,0,Medium,Large,Oat Milk,Colombia
79,1,1,0,Medium,Small,Whole Milk,Ethiopia
79,1,2,1,Dark,Medium,Oat Milk,Ethiopia
79,1,3,0,Light,Medium,No Milk,Colombia
79,2,1,0,Medium,Large,Whole Milk,Brazil
79,2,2,1,Light,Large,Oat Milk,Colombia
79,2,3,0,Medium,Small,Whole Milk,Brazil
79,3,1,0,Light,Large,Oat Milk,Colombia
79,3,2,1,Medium,Large,No Milk,Ethiopia
79,3,3,0,Dark,Small,Oat Milk,Colombia
79,4,1,0,Light,Large,No Milk,Brazil
79,4,2,1,Medium,Large,Oat Milk,Brazil
79,4,3,0,Medium,Small,No Milk,Colombia
79,5,1,0,Light,Large,Whole Milk,Colombia
79,5,2,0,Dark,Large,No Milk,Brazil
79,5,3,1,Dark,Large,No Milk,Ethiopia
79,6,1,1,Medium,Small,No Milk,Brazil
79,6,2,0,Medium,Small,Whole Milk,Colombia
79,6,3,0,Medium,Medium,Whole Milk,Colombia
79,7,1,1,Light,Large,No Milk,Brazil
79,7,2,0,Light,Small,Oat Milk,Brazil
79,7,3,0,Light,Medium,Oat Milk,Colombia
79,8,1,0,Medium,Medium,No Milk,Ethiopia
79,8,2,1,Light,Medium,No Milk,Ethiopia
79,8,3,0,Light,Small,Whole Milk,Ethiopia
79,9,1,0,Medium,Large,Oat Milk,Colombia
79,9,2,0,Light,Small,Whole Milk,Brazil
79,9,3,1,Light,Small,Oat Milk,Ethiopia
79,10,1,0,Dark,Large,Whole Milk,Colombia
79,10,2,1,Dark,Medium,No Milk,Colombia
79,10,3,0,Dark,Small,Whole Milk,Brazil
80,1,1,0,Light,Small,Oat Milk,Brazil
80,1,2,1,Medium,Medium,Whole Milk,Ethiopia
80,1,3,0,Medium,Small,Oat Milk,Colombia
80,2,1,0,Dark,Medium,Oat Milk,Colombia
80,2,2,1,Dark,Medium,No Milk,Colombia
80,2,3,0,Medium,Medium,Oat Milk,Ethiopia
80,3,1,0,Medium,Medium,Whole Milk,Colombia
80,3,2,0,Medium,Small,Whole Milk,Ethiopia
80,3,3,1,Dark,Small,Oat Milk,Colombia
80,4,1,1,Dark,Medium,Whole Milk,Ethiopia
80,4,2,0,Dark,Large,Oat Milk,Ethiopia
80,4,3,0,Light,Medium,Oat Milk,Colombia
80,5,1,0,Light,Small,Whole Milk,Ethiopia
80,5,2,0,Medium,Small,No Milk,Ethiopia
80,5,3,1,Dark,Medium,No Milk,Ethiopia
80,6,1,0,Medium,Small,Whole Milk,Colombia
80,6,2,0,Dark,Small,Whole Milk,Colombia
80,6,3,1,Medium,Large,Whole Milk,Brazil
80,7,1,1,Dark,Medium,Whole Milk,Ethiopia
80,7,2,0,Medium,Small,No Milk,Colombia
80,7,3,0,Medium,Small,Oat Milk,Ethiopia
80,8,1,1,Medium,Small,Whole Milk,Ethiopia
80,8,2,0,Light,Large,No Milk,Ethiopia
80,8,3,0,Dark,Small,Oat Milk,Ethiopia
80,9,1,0,Medium,Small,Whole Milk,Brazil
80,9,2,0,Dark,Small,No Milk,Ethiopia
80,9,3,1,Medium,Large,Oat Milk,Ethiopia
80,10,1,0,Medium,Medium,No Milk,Brazil
80,10,2,0,Medium,Large,No Milk,Ethiopia
80,10,3,1,Medium,Medium,Whole Milk,Colombia
